"Time","Cuisine"
2020-02-01 20:58:38,0
2020-02-01 21:50:34,0
2020-02-02 07:17:18,1
2020-02-02 07:31:27,0
2020-02-02 11:03:37,0
2020-02-02 19:48:13,0
2020-02-02 21:12:37,0
2020-02-02 21:16:52,0
2020-02-03 07:55:03,0
2020-02-03 08:15:22,0
2020-02-03 08:52:47,0
2020-02-03 18:07:02,0
2020-02-03 18:07:26,0
2020-02-03 20:24:36,0
2020-02-04 06:56:43,1
2020-02-04 08:14:27,0
2020-02-04 16:41:54,1
2020-02-04 17:04:27,0
2020-02-04 21:01:25,0
2020-02-05 07:52:00,1
2020-02-05 08:43:51,0
2020-02-05 18:11:52,1
2020-02-05 21:11:15,0
2020-02-06 07:41:18,1
2020-02-06 08:53:18,0
2020-02-06 17:52:18,1
2020-02-06 20:37:03,0
2020-02-06 22:08:32,0
2020-02-07 06:56:51,1
2020-02-07 08:16:35,0
2020-02-07 20:12:04,0
2020-02-07 20:19:26,0
2020-02-07 20:35:07,0
2020-02-08 17:50:31,1
2020-02-08 21:10:06,0
2020-02-08 21:14:35,0
2020-02-09 16:31:21,1
2020-02-09 20:18:42,0
2020-02-10 21:17:55,0
2020-02-10 21:18:02,0
2020-02-10 22:17:55,0
2020-02-11 08:10:35,0
2020-02-11 08:16:54,0
2020-02-11 09:10:35,0
2020-02-11 18:22:12,1
2020-02-11 20:50:27,0
2020-02-11 21:50:27,0
2020-02-12 18:20:18,1
2020-02-12 21:15:18,0
2020-02-12 22:15:18,0
2020-02-13 07:20:03,0
2020-02-13 08:20:03,0
2020-02-13 12:45:22,0
2020-02-13 13:45:22,0
2020-02-13 17:04:02,0
2020-02-13 18:04:02,0
2020-02-14 06:58:37,1
2020-02-14 08:15:42,0
2020-02-14 09:15:42,0
2020-02-14 18:22:06,1
2020-02-14 21:25:53,0
2020-02-14 22:25:53,0
2020-02-15 07:38:03,1
2020-02-15 08:36:48,0
2020-02-15 09:36:48,0
2020-02-15 20:37:47,0
2020-02-15 21:35:32,0
2020-02-15 21:37:47,0
2020-02-16 18:21:54,1
2020-02-16 20:30:32,0
2020-02-16 20:30:32,0
2020-02-17 06:39:56,1
2020-02-17 08:15:04,0
2020-02-17 08:15:04,0
2020-02-17 18:41:54,0
2020-02-17 21:32:25,0
2020-02-17 21:32:25,0
2020-02-18 06:53:16,1
2020-02-18 08:09:27,0
2020-02-18 08:09:27,0
2020-02-18 18:20:46,1
2020-02-18 21:15:48,0
2020-02-18 21:15:48,0
2020-02-19 07:56:34,1
2020-02-19 09:51:52,0
2020-02-19 09:51:52,0
2020-02-19 20:47:44,0
2020-02-19 20:47:44,0
2020-02-19 20:47:45,0
2020-02-20 06:58:52,1
2020-02-20 07:49:12,0
2020-02-20 07:49:12,0
2020-02-20 19:01:33,0
2020-02-20 19:01:33,0
2020-02-20 19:25:47,0
2020-02-21 06:57:28,1
2020-02-21 08:40:09,0
2020-02-21 08:40:09,0
2020-02-21 18:58:29,1
2020-02-21 21:12:13,0
2020-02-21 21:12:13,0
2020-02-22 20:00:07,0
2020-02-22 20:00:07,0
2020-02-22 21:25:58,0
2020-02-23 20:13:28,0
2020-02-23 21:30:23,0
2020-02-23 21:30:23,0
2020-02-24 18:39:32,1
2020-02-24 21:04:03,0
2020-02-24 21:04:03,0
2020-02-25 07:29:31,1
2020-02-25 08:45:57,0
2020-02-25 08:45:57,0
2020-02-25 20:30:51,0
2020-02-25 20:30:51,0
2020-02-25 20:36:48,0
2020-02-26 08:11:13,1
2020-02-26 09:29:21,0
