"Time","Porte entrée"
2020-06-25 08:27:16,0
2020-06-25 08:58:53,0
2020-06-25 14:18:40,0
2020-06-25 14:18:40,0
2020-06-25 14:58:09,0
2020-06-26 06:56:13,0
2020-06-26 06:56:13,0
2020-06-26 06:58:48,0
2020-06-28 20:10:22,0
2020-06-28 20:10:22,0
2020-06-28 20:17:02,0
2020-06-29 07:15:00,0
2020-06-29 07:15:01,0
2020-06-29 07:52:50,0
2020-06-29 14:23:37,0
2020-06-29 14:23:38,0
2020-06-29 14:23:40,0
2020-06-30 07:10:06,0
2020-06-30 07:10:06,0
2020-06-30 08:19:53,0
2020-06-30 15:16:35,0
2020-06-30 15:16:35,0
2020-06-30 15:18:53,0
2020-07-01 09:02:36,0
2020-07-01 09:02:36,0
2020-07-01 09:17:17,0
2020-07-01 14:19:24,0
2020-07-01 14:19:24,0
2020-07-01 14:20:38,0
2020-07-02 07:37:52,0
2020-07-02 07:37:52,0
2020-07-02 07:46:45,0
2020-07-02 15:23:04,0
2020-07-02 15:23:04,0
2020-07-02 16:24:35,0
2020-07-03 07:45:57,0
2020-07-03 07:45:58,0
2020-07-03 08:20:22,0
2020-07-03 15:02:03,0
2020-07-03 15:02:03,0
2020-07-03 15:04:47,0
2020-07-04 09:30:42,0
2020-07-04 09:30:42,0
2020-07-04 10:47:29,0
2020-07-04 14:03:31,0
2020-07-04 14:03:31,0
2020-07-04 14:18:17,0
2020-07-05 08:53:28,0
2020-07-05 08:53:28,0
2020-07-05 08:58:08,0
2020-07-05 17:53:47,0
2020-07-05 17:53:47,0
2020-07-05 17:54:09,0
2020-07-06 09:31:16,0
2020-07-06 09:31:16,0
2020-07-06 09:31:19,0
2020-07-06 16:12:37,0
2020-07-06 16:12:38,0
2020-07-06 16:13:50,0
2020-07-07 07:10:35,0
2020-07-07 07:10:35,0
2020-07-07 08:24:42,0
2020-07-07 15:00:50,0
2020-07-07 15:00:50,0
2020-07-07 16:16:27,0
2020-07-08 09:13:34,0
2020-07-08 09:13:34,0
2020-07-08 09:15:16,0
2020-07-08 14:51:54,0
2020-07-08 14:51:54,0
2020-07-08 15:10:10,0
2020-07-09 09:43:10,0
2020-07-09 09:43:10,0
2020-07-09 12:11:53,0
2020-07-09 17:21:15,0
2020-07-09 17:21:15,0
2020-07-09 17:21:42,0
2020-07-10 07:56:33,0
2020-07-10 07:56:33,0
2020-07-10 08:41:59,0
2020-07-10 14:19:11,0
2020-07-10 14:19:11,0
2020-07-10 14:32:31,0
2020-07-13 15:17:11,0
2020-07-13 15:17:12,0
2020-07-13 15:20:47,0
2020-07-14 08:40:55,0
2020-07-14 08:40:55,0
2020-07-14 08:47:35,0
2020-07-14 19:12:19,0
2020-07-14 19:12:20,0
2020-07-14 19:20:45,0
2020-07-15 07:08:44,0
2020-07-15 07:08:44,0
2020-07-15 07:13:23,0
2020-07-15 14:17:44,0
2020-07-15 14:17:44,0
2020-07-15 14:39:52,0
2020-07-16 07:14:17,0
2020-07-16 07:14:17,0
2020-07-16 07:29:03,0
2020-07-16 14:59:07,0
2020-07-16 14:59:08,0
2020-07-16 18:18:00,0
2020-07-17 08:35:05,0
2020-07-17 08:35:05,0
2020-07-17 09:23:12,0
2020-07-17 14:10:53,0
2020-07-17 14:10:53,0
2020-07-17 14:20:01,0
2020-07-18 09:20:36,0
2020-07-18 09:20:37,0
2020-07-18 09:42:07,0
2020-07-18 18:53:26,0
2020-07-18 18:53:26,0
2020-07-18 18:56:17,0
2020-07-19 09:39:15,0
2020-07-19 09:39:15,0
2020-07-19 09:41:08,0
2020-07-19 14:17:08,0
2020-07-19 14:17:09,0
2020-07-19 14:33:35,0
2020-07-20 07:05:24,0
2020-07-20 07:05:24,0
2020-07-20 08:34:50,0
2020-07-20 14:20:37,0
2020-07-20 14:20:37,0
2020-07-20 15:15:42,0
2020-07-21 08:31:17,0
2020-07-21 08:31:17,0
2020-07-21 08:31:52,0
2020-07-21 15:31:09,0
2020-07-21 15:31:09,0
2020-07-21 16:06:11,0
2020-07-22 07:33:54,0
2020-07-22 07:33:54,0
2020-07-22 08:32:13,0
2020-07-22 15:36:26,0
2020-07-22 15:36:26,0
2020-07-22 16:27:06,0
2020-07-23 08:19:04,0
2020-07-23 08:19:04,0
2020-07-23 08:32:22,0
2020-07-23 15:01:32,0
2020-07-23 15:01:33,0
2020-07-23 15:37:18,0
2020-07-24 07:45:05,0
2020-07-24 07:45:05,0
2020-07-24 09:26:05,0
2020-07-24 14:13:29,0
2020-07-24 14:13:29,0
2020-07-24 14:23:42,0
2020-07-25 19:26:42,0
2020-08-01 16:07:36,0
2020-08-01 16:21:34,0
2020-08-01 17:07:36,0
2020-08-02 09:27:06,0
2020-08-02 09:48:25,0
2020-08-02 09:48:25,0
2020-08-02 15:40:30,0
2020-08-02 15:40:30,0
2020-08-02 16:39:40,0
2020-08-03 09:02:46,0
2020-08-03 09:02:46,0
2020-08-03 09:06:21,0
2020-08-03 14:54:16,0
2020-08-03 14:54:16,0
2020-08-03 15:01:00,0
2020-08-04 08:17:58,0
2020-08-04 08:17:58,0
2020-08-04 08:19:16,0
2020-08-04 14:22:07,0
2020-08-04 14:22:07,0
2020-08-04 14:24:46,0
2020-08-05 07:56:05,0
2020-08-05 07:56:05,0
2020-08-05 07:57:49,0
2020-08-09 18:31:03,0
2020-08-09 18:31:04,0
2020-08-09 18:31:55,0
2020-08-10 07:28:14,0
2020-08-10 07:28:14,0
2020-08-10 08:29:43,0
2020-08-10 14:24:39,0
2020-08-10 14:24:39,0
2020-08-10 14:36:23,0
2020-08-11 07:58:56,0
2020-08-11 07:58:56,0
2020-08-11 08:02:29,0
2020-08-11 15:45:07,0
2020-08-11 15:45:07,0
2020-08-11 15:47:39,0
2020-08-12 07:51:45,0
2020-08-12 07:51:45,0
2020-08-12 07:56:05,0
2020-08-12 14:11:53,0
2020-08-12 14:11:53,0
2020-08-12 14:14:06,0
2020-08-13 08:23:50,0
2020-08-13 08:23:51,0
2020-08-13 08:23:55,0
2020-08-13 14:07:30,0
2020-08-13 14:07:30,0
2020-08-13 14:16:08,0
2020-08-14 09:04:35,0
2020-08-14 09:04:35,0
2020-08-14 09:15:07,0
2020-08-14 14:38:53,0
2020-08-14 14:38:53,0
2020-08-14 16:15:12,0
2020-08-15 08:08:23,0
2020-08-15 08:08:23,0
2020-08-15 09:20:57,0
2020-08-15 14:04:45,0
2020-08-15 14:04:45,0
2020-08-15 15:04:29,0
2020-08-16 08:50:57,0
2020-08-16 08:50:57,0
2020-08-16 09:25:14,0
2020-08-16 15:14:14,0
2020-08-16 15:14:14,0
2020-08-16 15:33:17,0
2020-08-17 08:27:07,0
2020-08-17 08:27:07,0
2020-08-17 08:34:50,0
2020-08-17 14:42:59,0
2020-08-17 14:42:59,0
2020-08-17 14:49:59,0
2020-08-18 08:20:38,0
2020-08-18 08:20:38,0
2020-08-18 08:27:35,0
2020-08-18 15:40:29,0
2020-08-18 15:40:29,0
2020-08-18 15:45:20,0
2020-08-19 08:24:29,0
2020-08-19 08:24:29,0
2020-08-19 08:32:19,0
2020-08-19 15:12:35,0
2020-08-19 15:12:35,0
2020-08-19 16:40:05,0
2020-08-20 09:09:53,0
2020-08-20 09:09:53,0
2020-08-20 09:10:08,0
2020-08-20 18:13:54,0
2020-08-20 18:13:54,0
2020-08-20 18:14:06,0
2020-08-21 08:58:00,0
2020-08-21 08:58:00,0
2020-08-21 09:06:32,0
2020-08-21 15:19:36,0
2020-08-21 15:19:36,0
2020-08-21 15:19:55,0
2020-08-22 08:56:58,0
2020-08-22 08:56:58,0
2020-08-22 09:24:26,0
2020-08-22 14:35:54,0
2020-08-22 14:35:54,0
2020-08-22 15:21:50,0
2020-08-23 07:32:19,0
2020-08-23 07:32:19,0
2020-08-23 07:56:15,0
2020-08-23 15:08:59,0
2020-08-23 15:08:59,0
2020-08-23 15:27:30,0
2020-08-24 07:07:58,0
2020-08-24 07:07:58,0
2020-08-24 08:43:30,0
2020-08-24 15:13:49,0
2020-08-24 15:13:49,0
2020-08-24 15:31:08,0
2020-08-25 07:18:29,0
2020-08-25 07:18:29,0
2020-08-25 09:47:10,0
2020-08-25 16:19:08,0
2020-08-25 16:19:08,0
2020-08-25 16:37:19,0
2020-08-26 08:16:26,0
2020-08-26 08:16:26,0
2020-08-26 08:35:03,0
2020-08-26 17:50:20,0
2020-08-26 17:50:20,0
2020-08-26 17:57:19,0
2020-08-27 08:25:49,0
2020-08-27 08:25:50,0
2020-08-27 08:26:43,0
2020-08-27 15:56:23,0
2020-08-27 15:56:23,0
2020-08-27 17:22:53,0
2020-08-28 07:17:51,0
2020-08-28 07:17:51,0
2020-08-28 07:20:39,0
2020-08-28 16:09:23,0
2020-08-28 16:09:23,0
2020-08-28 17:41:55,0
2020-08-29 07:49:16,0
2020-08-29 07:49:17,0
2020-08-29 07:52:59,0
2020-08-29 14:41:13,0
2020-08-29 14:41:13,0
2020-08-29 15:45:49,0
2020-08-30 09:50:42,0
2020-08-30 09:50:42,0
2020-08-30 09:51:43,0
2020-08-30 15:29:20,0
2020-08-30 15:29:20,0
2020-08-30 15:30:22,0
2020-08-31 07:10:18,0
2020-08-31 07:10:18,0
2020-08-31 10:12:21,0
2020-08-31 15:23:37,0
2020-08-31 15:23:37,0
2020-08-31 15:26:58,0
2020-09-01 07:54:16,0
2020-09-01 07:54:16,0
2020-09-01 08:17:51,0
2020-09-01 14:25:37,0
2020-09-01 14:25:37,0
2020-09-01 15:50:27,0
2020-09-02 07:12:34,0
2020-09-02 07:12:34,0
2020-09-02 09:01:23,0
2020-09-02 15:46:21,0
2020-09-02 15:46:22,0
2020-09-02 17:52:08,0
2020-09-03 07:27:06,0
2020-09-03 07:27:07,0
2020-09-03 08:18:12,0
2020-09-03 14:27:44,0
2020-09-03 14:27:44,0
2020-09-03 14:47:38,0
2020-09-04 07:13:13,0
2020-09-04 07:13:13,0
2020-09-04 07:17:59,0
2020-09-04 14:52:57,0
2020-09-04 14:52:57,0
2020-09-04 15:41:31,0
2020-09-05 08:33:39,0
2020-09-05 08:33:39,0
2020-09-05 09:10:16,0
2020-09-05 14:29:05,0
2020-09-05 14:29:06,0
2020-09-05 14:37:57,0
2020-09-06 09:07:21,0
2020-09-06 09:07:21,0
2020-09-06 09:08:09,0
2020-09-06 14:19:33,0
2020-09-06 14:19:33,0
2020-09-06 14:44:37,0
2020-09-07 07:11:56,0
2020-09-07 07:11:56,0
2020-09-07 08:20:34,0
2020-09-07 16:15:11,0
2020-09-07 16:15:11,0
2020-09-07 17:54:08,0
2020-09-08 07:11:57,0
2020-09-08 07:11:57,0
2020-09-08 08:20:11,0
2020-09-08 15:39:28,0
2020-09-08 15:39:28,0
2020-09-08 16:19:19,0
2020-09-09 07:11:41,0
2020-09-09 07:11:42,0
2020-09-09 09:29:03,0
2020-09-09 14:46:40,0
2020-09-09 14:46:40,0
2020-09-09 15:09:35,0
2020-09-10 07:10:05,0
2020-09-10 07:10:05,0
2020-09-10 08:20:46,0
2020-09-10 15:34:03,0
2020-09-10 15:34:03,0
2020-09-10 16:10:51,0
2020-09-11 10:42:51,0
2020-09-11 10:42:51,0
2020-09-11 10:54:42,0
2020-09-11 16:07:39,0
2020-09-11 16:07:39,0
2020-09-11 16:23:18,0
2020-09-12 09:50:54,0
2020-09-12 09:50:54,0
2020-09-12 09:54:24,0
2020-09-12 14:31:27,0
2020-09-12 14:31:27,0
2020-09-12 15:08:24,0
2020-09-13 08:45:12,0
2020-09-13 08:45:12,0
2020-09-13 08:46:22,0
2020-09-13 14:50:31,0
2020-09-13 14:50:32,0
2020-09-13 14:50:46,0
2020-09-14 07:15:49,0
2020-09-14 07:15:49,0
2020-09-14 08:18:37,0
2020-09-14 15:22:00,0
2020-09-14 15:22:00,0
2020-09-14 16:11:04,0
2020-09-15 07:28:03,0
2020-09-15 07:28:03,0
2020-09-15 08:17:52,0
2020-09-15 16:43:21,0
2020-09-15 16:43:21,0
2020-09-15 16:44:36,0
2020-09-16 08:51:16,0
2020-09-16 08:51:16,0
2020-09-16 09:25:48,0
2020-09-16 14:50:31,0
2020-09-16 14:50:31,0
2020-09-16 15:26:13,0
2020-09-17 08:16:44,0
2020-09-17 08:16:44,0
2020-09-17 08:17:49,0
2020-09-17 14:58:04,0
2020-09-17 14:58:04,0
2020-09-17 16:17:46,0
2020-09-18 08:22:36,0
2020-09-18 08:22:36,0
2020-09-18 08:33:38,0
2020-09-18 14:03:12,0
2020-09-18 14:03:12,0
2020-09-18 15:45:29,0
2020-09-19 08:14:43,0
2020-09-19 08:14:43,0
2020-09-19 08:16:11,0
2020-09-19 14:09:38,0
2020-09-19 14:09:38,0
2020-09-19 14:18:49,0
2020-09-20 09:23:06,0
2020-09-20 09:23:06,0
2020-09-20 09:27:24,0
2020-09-20 14:35:37,0
2020-09-20 14:35:37,0
2020-09-20 16:05:59,0
2020-09-21 07:21:10,0
2020-09-21 07:21:10,0
2020-09-21 08:19:59,0
2020-09-21 14:55:51,0
2020-09-21 14:55:51,0
2020-09-21 15:01:09,0
2020-09-22 07:15:59,0
2020-09-22 07:15:59,0
2020-09-22 08:19:05,0
2020-09-22 16:36:06,0
2020-09-22 16:36:06,0
2020-09-22 16:42:22,0
2020-09-23 07:12:45,0
2020-09-23 07:12:45,0
2020-09-23 07:15:16,0
2020-09-23 15:17:05,0
2020-09-23 15:17:05,0
2020-09-23 16:15:35,0
2020-09-24 07:24:20,0
2020-09-24 07:24:20,0
2020-09-24 08:18:56,0
2020-09-24 14:26:09,0
2020-09-24 14:26:09,0
2020-09-24 15:48:44,0
2020-09-25 07:14:55,0
2020-09-25 07:14:55,0
2020-09-25 08:18:26,0
2020-09-25 16:23:30,0
2020-09-25 16:23:30,0
2020-09-25 16:36:14,0
2020-09-26 09:45:56,0
2020-09-26 09:45:56,0
2020-09-26 09:56:35,0
2020-09-26 14:11:36,0
2020-09-26 14:11:37,0
2020-09-26 14:32:48,0
2020-09-27 11:01:57,1
2020-09-27 11:02:02,0
2020-09-27 11:02:02,0
2020-09-27 14:06:18,0
2020-09-27 14:06:18,0
2020-09-27 14:06:24,0
2020-09-28 08:01:29,0
2020-09-28 08:01:29,0
2020-09-28 08:19:26,0
2020-09-28 15:22:49,0
2020-09-28 15:22:49,0
2020-09-28 15:41:32,0
2020-09-29 07:29:47,0
2020-09-29 07:29:47,0
2020-09-29 08:24:50,0
2020-09-29 15:16:59,0
2020-09-29 15:16:59,0
2020-09-29 15:53:47,0
2020-09-30 07:20:09,0
2020-09-30 07:20:09,0
2020-09-30 09:07:53,0
2020-09-30 15:01:06,0
2020-09-30 15:01:07,0
2020-09-30 15:09:02,0
2020-10-01 07:13:51,0
2020-10-01 07:13:51,0
2020-10-01 08:19:34,0
2020-10-01 15:42:22,0
2020-10-01 15:42:22,0
2020-10-01 16:14:57,0
2020-10-02 07:30:02,0
2020-10-02 07:30:02,0
2020-10-02 08:19:48,0
2020-10-02 16:14:15,0
2020-10-02 16:14:16,0
2020-10-02 16:27:07,0
2020-10-03 09:37:45,0
2020-10-03 09:37:46,0
2020-10-03 09:46:30,0
2020-10-03 14:13:13,0
2020-10-03 14:13:13,0
2020-10-03 14:13:16,0
2020-10-04 09:42:30,0
2020-10-04 09:42:30,0
2020-10-04 09:52:27,0
2020-10-04 15:18:43,0
2020-10-04 15:18:43,0
2020-10-04 15:25:13,0
2020-10-05 08:13:29,0
2020-10-05 08:13:29,0
2020-10-05 08:19:50,0
2020-10-05 16:26:03,0
2020-10-05 16:26:03,0
2020-10-05 16:35:47,0
2020-10-06 07:17:22,0
2020-10-06 07:17:22,0
2020-10-06 08:24:32,0
2020-10-06 16:29:07,0
2020-10-06 16:29:07,0
2020-10-06 16:33:48,0
2020-10-07 07:13:57,0
2020-10-07 07:13:57,0
2020-10-07 09:02:19,0
2020-10-07 14:57:33,0
2020-10-07 14:57:33,0
2020-10-07 15:00:47,0
2020-10-08 07:17:58,0
2020-10-08 07:17:58,0
2020-10-08 07:19:50,0
2020-10-08 15:24:12,0
2020-10-08 15:24:12,0
2020-10-08 15:30:50,0
2020-10-09 07:23:23,0
2020-10-09 07:23:24,0
2020-10-09 07:25:28,0
2020-10-09 15:44:31,0
2020-10-09 15:44:31,0
2020-10-09 16:07:54,0
2020-10-10 07:21:39,0
2020-10-10 07:21:39,0
2020-10-10 09:53:56,0
2020-10-10 15:19:18,0
2020-10-10 15:19:18,0
2020-10-10 15:24:33,0
2020-10-11 08:44:18,0
2020-10-11 08:44:18,0
2020-10-11 09:10:25,0
2020-10-11 14:33:25,0
2020-10-11 14:33:25,0
2020-10-11 14:35:19,0
2020-10-12 07:13:21,0
2020-10-12 07:13:21,0
2020-10-12 08:18:39,0
2020-10-12 17:04:43,0
2020-10-12 17:04:43,0
2020-10-12 17:21:38,0
2020-10-13 07:14:42,0
2020-10-13 07:14:42,0
2020-10-13 08:21:30,0
2020-10-13 16:26:38,0
2020-10-13 16:26:39,0
2020-10-13 16:27:21,0
2020-10-14 07:12:27,0
2020-10-14 07:12:27,0
2020-10-14 09:07:41,0
2020-10-14 14:47:57,0
2020-10-14 14:47:57,0
2020-10-14 16:02:12,0
2020-10-15 07:13:04,0
2020-10-15 07:13:04,0
2020-10-15 07:15:32,0
2020-10-15 15:45:10,0
2020-10-15 15:45:11,0
2020-10-15 16:20:31,0
2020-10-16 07:15:25,0
2020-10-16 07:15:25,0
2020-10-16 08:01:08,0
2020-10-16 16:26:51,0
2020-10-16 16:26:51,0
2020-10-16 16:41:07,0
2020-10-17 10:15:36,0
2020-10-17 10:15:36,0
2020-10-17 10:19:33,0
2020-10-17 14:13:16,0
2020-10-17 14:13:16,0
2020-10-17 14:16:53,0
2020-10-18 10:49:29,0
2020-10-18 10:49:29,0
2020-10-18 11:10:15,0
2020-10-18 15:38:28,0
2020-10-18 15:38:28,0
2020-10-18 15:42:30,0
2020-10-19 08:00:21,0
2020-10-19 08:00:22,0
2020-10-19 08:10:47,0
2020-10-19 18:34:38,0
2020-10-19 18:34:38,0
2020-10-19 19:03:06,0
2020-10-20 10:10:18,0
2020-10-20 10:10:18,0
2020-10-20 10:14:41,0
2020-10-20 21:04:43,0
2020-10-20 21:04:44,0
2020-10-20 21:05:59,0
2020-10-21 09:55:12,0
2020-10-21 09:55:12,0
2020-10-21 09:58:49,0
2020-10-21 14:02:15,0
2020-10-21 14:02:15,0
2020-10-21 14:04:44,0
2020-10-22 09:55:49,0
2020-10-22 09:55:49,0
2020-10-22 09:58:01,0
2020-10-22 15:05:08,0
2020-10-22 15:05:08,0
2020-10-22 15:17:02,0
2020-10-23 10:39:42,0
2020-10-23 10:41:37,0
2020-10-23 10:41:37,0
2020-10-23 15:09:57,0
2020-10-23 15:09:58,0
2020-10-23 16:02:19,0
2020-10-24 08:37:49,0
2020-10-24 09:29:34,0
2020-10-24 09:30:40,0
2020-10-24 14:07:10,0
2020-10-24 14:09:48,0
2020-10-24 15:47:19,0
2020-10-25 10:55:01,0
2020-10-25 10:57:09,0
2020-10-25 11:00:33,0
2020-10-25 14:32:22,0
2020-10-25 14:57:38,0
2020-10-25 15:45:23,0
2020-10-26 07:07:26,0
2020-10-26 08:48:42,0
2020-10-26 09:20:33,0
2020-10-26 14:53:19,0
2020-10-26 15:57:10,0
2020-10-26 16:11:15,0
2020-10-27 07:09:15,0
2020-10-27 07:09:15,0
2020-10-27 09:57:49,0
2020-10-27 14:53:49,0
2020-10-27 14:53:49,0
2020-10-27 15:12:59,0
2020-10-28 07:14:23,0
2020-10-28 07:14:24,0
2020-10-28 10:33:22,0
2020-10-28 14:42:45,0
2020-10-28 14:42:45,0
2020-10-28 15:59:46,0
2020-10-29 07:08:12,0
2020-10-29 07:08:12,0
2020-10-29 07:09:25,0
2020-10-29 14:18:29,0
2020-10-29 14:18:29,0
2020-10-29 14:24:51,0
2020-10-30 09:24:16,0
2020-10-30 09:24:16,0
2020-10-30 09:28:07,0
2020-10-30 13:06:46,0
2020-10-30 13:06:46,0
2020-10-30 13:10:35,0
2020-10-31 09:30:43,0
2020-10-31 09:30:44,0
2020-10-31 09:34:25,0
2020-10-31 15:07:40,0
2020-10-31 15:07:40,0
2020-10-31 15:08:41,0
2020-11-01 09:06:48,0
2020-11-01 09:06:48,0
2020-11-01 09:09:29,0
2020-11-01 13:06:37,0
2020-11-01 13:06:37,0
2020-11-01 13:16:51,0
2020-11-02 07:13:13,0
2020-11-02 07:13:14,0
2020-11-02 07:14:29,0
2020-11-02 13:20:42,0
2020-11-02 13:20:42,0
2020-11-02 13:25:44,0
2020-11-03 06:10:00,0
2020-11-03 06:10:00,0
2020-11-03 08:19:09,0
2020-11-03 13:15:39,0
2020-11-03 13:15:39,0
2020-11-03 13:23:29,0
2020-11-04 09:24:13,0
2020-11-04 09:24:13,0
2020-11-04 09:26:22,0
2020-11-04 13:06:33,0
2020-11-04 13:06:33,0
2020-11-04 13:31:25,0
2020-11-05 07:53:15,0
2020-11-05 07:53:15,0
2020-11-05 08:20:47,0
2020-11-05 13:21:09,0
2020-11-05 13:21:10,0
2020-11-05 13:26:23,0
2020-11-06 07:07:19,0
2020-11-06 07:07:19,0
2020-11-06 08:16:53,0
2020-11-06 13:24:55,0
2020-11-06 13:24:55,0
2020-11-06 15:37:42,0
2020-11-07 09:56:38,0
2020-11-07 09:56:38,0
2020-11-07 09:57:44,0
2020-11-07 14:51:09,0
2020-11-07 14:51:10,0
2020-11-07 15:33:14,0
2020-11-08 10:34:52,0
2020-11-08 10:34:52,0
2020-11-08 10:57:08,0
2020-11-08 15:06:29,0
2020-11-08 15:06:29,0
2020-11-08 15:12:45,0
2020-11-09 06:07:50,0
2020-11-09 06:07:50,0
2020-11-09 08:16:09,0
2020-11-09 13:18:04,0
2020-11-09 13:18:04,0
2020-11-09 13:21:21,0
2020-11-10 07:06:11,0
2020-11-10 07:06:11,0
2020-11-10 07:07:37,0
2020-11-10 13:25:50,0
2020-11-10 13:25:50,0
2020-11-10 15:20:38,0
2020-11-11 10:24:14,0
2020-11-11 10:24:14,0
2020-11-11 11:11:44,0
2020-11-11 15:29:33,0
2020-11-11 15:29:33,0
2020-11-11 17:05:35,0
2020-11-12 07:15:46,0
2020-11-12 07:15:46,0
2020-11-12 07:19:22,0
2020-11-13 07:24:47,0
2020-11-13 07:24:47,0
2020-11-13 08:20:53,0
2020-11-13 13:20:04,0
2020-11-13 13:20:04,0
2020-11-13 13:25:29,0
2020-11-14 07:06:10,0
2020-11-14 07:06:10,0
2020-11-14 07:06:32,0
2020-11-14 15:08:08,0
2020-11-14 15:08:08,0
2020-11-14 15:08:31,0
2020-11-15 06:08:55,0
2020-11-15 06:08:56,0
2020-11-15 11:37:51,0
2020-11-15 15:27:10,0
2020-11-15 15:27:10,0
2020-11-15 15:27:46,0
2020-11-16 08:22:33,0
2020-11-16 08:22:33,0
2020-11-16 08:23:13,0
2020-11-16 13:20:50,0
2020-11-16 13:20:50,0
2020-11-16 14:54:18,0
2020-11-17 07:37:21,0
2020-11-17 07:37:21,0
2020-11-17 08:19:41,0
2020-11-17 15:07:32,0
2020-11-17 15:07:32,0
2020-11-17 15:38:22,0
2020-11-18 09:24:57,0
2020-11-18 09:24:57,0
2020-11-18 09:30:30,0
2020-11-18 14:20:02,0
2020-11-18 14:20:03,0
2020-11-18 14:24:50,0
2020-11-19 07:05:16,0
2020-11-19 07:05:16,0
2020-11-19 08:24:00,0
2020-11-19 13:30:33,0
2020-11-19 13:30:33,0
2020-11-19 13:38:14,0
2020-11-20 07:08:39,0
2020-11-20 07:08:39,0
2020-11-20 08:22:46,0
2020-11-20 13:31:10,0
2020-11-20 13:31:10,0
2020-11-20 13:54:56,0
2020-11-21 08:50:58,0
2020-11-21 08:50:58,0
2020-11-21 08:52:09,0
2020-11-21 13:05:32,0
2020-11-21 13:05:32,0
2020-11-21 13:07:43,0
2020-11-22 08:22:23,0
2020-11-22 08:22:23,0
2020-11-22 08:23:26,0
2020-11-22 13:40:54,0
2020-11-22 13:40:54,0
2020-11-22 14:43:52,0
2020-11-23 08:19:47,0
2020-11-23 08:19:47,0
2020-11-23 08:21:15,0
2020-11-23 13:33:28,0
2020-11-23 13:33:28,0
2020-11-23 14:17:54,0
2020-11-24 08:19:22,0
2020-11-24 08:19:22,0
2020-11-24 08:19:24,0
2020-11-24 13:19:09,0
2020-11-24 13:19:10,0
2020-11-24 13:23:33,0
2020-11-25 09:18:07,0
2020-11-25 09:18:07,0
2020-11-25 09:26:03,0
2020-11-25 13:22:29,0
2020-11-25 13:22:29,0
2020-11-25 14:47:02,0
2020-11-26 08:21:31,0
2020-11-26 08:21:31,0
2020-11-26 08:27:13,0
2020-11-26 13:52:38,0
2020-11-26 13:52:38,0
2020-11-26 13:53:53,0
2020-11-27 08:21:15,0
2020-11-27 08:21:15,0
2020-11-27 08:30:42,0
2020-11-27 13:19:08,0
2020-11-27 13:19:08,0
2020-11-27 13:22:58,0
2020-11-28 08:03:45,0
2020-11-28 08:03:45,0
2020-11-28 09:27:58,0
2020-11-28 14:04:22,0
2020-11-28 14:04:22,0
2020-11-28 14:33:39,0
2020-11-29 08:59:37,0
2020-11-29 08:59:37,0
2020-11-29 09:54:16,0
2020-11-29 14:48:52,0
2020-11-29 14:48:52,0
2020-11-29 14:50:53,0
2020-11-30 08:14:56,0
2020-11-30 08:14:56,0
2020-11-30 08:21:51,0
2020-11-30 13:18:34,0
2020-11-30 13:18:34,0
2020-11-30 13:21:49,0
2020-12-01 08:18:10,0
2020-12-01 08:18:10,0
2020-12-01 08:18:17,0
2020-12-01 16:28:49,0
2020-12-01 16:28:49,0
2020-12-01 16:36:39,0
2020-12-02 09:21:59,0
2020-12-02 09:21:59,0
2020-12-02 09:29:50,0
2020-12-02 13:28:38,0
2020-12-02 13:28:39,0
2020-12-02 13:35:00,0
2020-12-03 07:56:55,0
2020-12-03 07:56:55,0
2020-12-03 08:18:31,0
2020-12-03 16:35:59,0
2020-12-03 16:35:59,0
2020-12-03 17:01:12,0
2020-12-04 08:22:51,0
2020-12-04 08:22:51,0
2020-12-04 08:23:45,0
2020-12-04 13:18:51,0
2020-12-04 13:18:52,0
2020-12-04 13:22:13,0
2020-12-05 08:10:48,0
2020-12-05 08:10:48,0
2020-12-05 09:30:03,0
2020-12-05 13:11:01,0
2020-12-05 13:11:01,0
2020-12-05 13:27:13,0
2020-12-06 09:46:42,0
2020-12-06 09:46:42,0
2020-12-06 09:47:09,0
2020-12-06 13:43:06,0
2020-12-06 13:43:06,0
2020-12-06 14:46:16,0
2020-12-07 08:22:41,0
2020-12-07 08:22:41,0
2020-12-07 08:31:48,0
2020-12-07 13:22:28,0
2020-12-07 13:22:28,0
2020-12-07 13:26:04,0
2020-12-08 07:02:43,0
2020-12-08 07:02:43,0
2020-12-08 07:05:58,0
2020-12-08 13:28:36,0
2020-12-08 13:28:36,0
2020-12-08 13:30:32,0
2020-12-09 06:09:38,0
2020-12-09 06:09:38,0
2020-12-09 08:44:55,0
2020-12-09 16:20:10,0
2020-12-09 16:20:10,0
2020-12-09 16:21:52,0
2020-12-10 07:21:33,0
2020-12-10 07:21:33,0
2020-12-10 07:22:11,0
2020-12-10 13:20:49,0
2020-12-10 13:20:50,0
2020-12-10 13:24:19,0
2020-12-11 08:20:13,0
2020-12-11 08:20:14,0
2020-12-11 08:25:13,0
2020-12-11 13:21:34,0
2020-12-11 13:21:34,0
2020-12-11 13:25:08,0
2020-12-12 07:06:20,0
2020-12-12 07:06:20,0
2020-12-12 09:42:48,0
2020-12-12 13:03:31,0
2020-12-12 13:03:31,0
2020-12-12 13:49:18,0
2020-12-13 06:10:52,0
2020-12-13 06:10:52,0
2020-12-13 10:23:30,0
2020-12-13 16:59:04,0
2020-12-13 16:59:04,0
