"Time","Cuisine","Extérieur Cuisine","2ème étage","Chambre 3","Buanderie","Extérieur Cuisine2","Extérieur Station météo","Salon","Extérieur Buanderie","2ème étage 2","Chambre 3 2","Chambre 2","Chambre 1","Chambre 2"
2020-06-15 02:00:00,1.1,18,22,21,22,17,22,24,18,22,21,21,21,21
2020-06-15 14:00:00,19,22,23,22,25,20,24,25,23,23,22,22,22,22
2020-06-16 02:00:00,-0.84,19,23,22,23,17,23,24,18,23,22,22,22,22
2020-06-16 14:00:00,-4.4,22,23,23,26,21,25,25,24,23,22,22,23,22
2020-06-17 02:00:00,-0.41,18,24,22,24,16,20,24,16,23,22,22,22,22
2020-06-17 14:00:00,-2.0,21,24,23,26,19,23,25,23,24,23,23,23,23
2020-06-18 02:00:00,-1.1,19,24,23,24,17,22,24,18,24,23,23,23,23
2020-06-18 14:00:00,4.2,21,24,23,27,20,24,26,23,24,23,23,23,23
2020-06-19 02:00:00,3.9,18,24,23,24,16,21,25,17,23,23,22,23,22
2020-06-19 14:00:00,6.0,22,24,23,27,19,24,25,23,24,23,23,23,23
2020-06-20 02:00:00,4.2,18,24,23,24,16,22,24,18,24,23,23,23,23
2020-06-20 14:00:00,-22,23,24,23,27,22,26,26,25,24,23,23,23,23
2020-06-21 02:00:00,-8.2,19,25,23,25,17,23,25,19,24,23,23,23,23
2020-06-21 14:00:00,-5.8,25,26,24,28,23,29,26,27,25,24,24,24,24
2020-06-22 02:00:00,-3.3,21,24,24,26,20,24,25,22,24,23,24,24,24
2020-06-22 14:00:00,1.2,25,26,24,29,24,28,27,27,25,24,24,24,24
2020-06-23 02:00:00,-11,22,24,24,27,20,25,25,21,24,24,24,24,24
2020-06-23 14:00:00,13,27,26,25,30,26,31,27,30,26,25,25,24,25
2020-06-24 02:00:00,11,23,26,25,28,22,27,27,23,26,25,25,25,25
2020-06-24 14:00:00,14,29,28,26,32,27,33,28,32,28,26,26,26,26
2020-06-25 02:00:00,0.44,24,27,26,29,23,28,27,24,27,26,27,26,27
2020-06-25 14:00:00,19,29,28,27,33,27,32,29,32,28,27,27,27,27
2020-06-26 02:00:00,11,23,28,27,29,22,23,27,24,27,27,27,27,27
2020-06-26 14:00:00,15,25,28,27,30,23,26,28,28,28,27,26,26,26
2020-06-27 02:00:00,-2.5,24,28,27,29,22,27,27,24,27,26,26,26,26
2020-06-27 14:00:00,1.6,28,29,27,32,28,32,28,33,29,27,27,27,27
2020-06-28 02:00:00,11,24,29,27,30,22,26,27,25,29,27,27,27,27
2020-06-28 14:00:00,16,25,28,27,30,23,29,28,28,28,27,26,27,26
2020-06-29 02:00:00,1.9,22,26,26,27,20,25,26,22,25,25,25,26,25
2020-06-29 14:00:00,24,26,26,25,30,23,29,27,30,26,26,25,25,25
2020-06-30 02:00:00,24,21,23,24,27,19,25,25,22,23,24,24,24,24
2020-06-30 14:00:00,25,26,26,24,30,24,29,28,31,25,25,24,24,24
2020-07-01 02:00:00,25,23,26,25,27,21,27,27,23,26,25,25,25,25
2020-07-01 14:00:00,26,26,27,26,30,24,30,28,28,27,26,26,25,26
2020-07-02 02:00:00,25,22,27,26,27,21,26,27,23,26,25,26,26,26
2020-07-02 14:00:00,26,26,27,26,30,24,29,28,29,27,26,26,26,26
2020-07-03 02:00:00,24,21,25,25,26,20,22,26,21,25,24,25,25,25
2020-07-03 14:00:00,24,22,24,24,27,21,22,26,23,24,24,24,24,24
2020-07-04 02:00:00,24,20,24,24,25,17,23,25,20,24,24,24,24,24
2020-07-04 14:00:00,25,25,25,24,28,23,28,26,29,25,24,24,24,24
2020-07-05 02:00:00,24,21,25,24,26,19,25,25,21,25,24,24,24,24
2020-07-05 14:00:00,25,27,27,25,29,26,31,27,32,27,25,25,25,25
2020-07-06 02:00:00,25,23,26,25,28,21,26,26,23,26,25,25,25,25
2020-07-06 14:00:00,25,23,26,25,29,23,27,27,27,26,25,25,25,25
2020-07-07 02:00:00,24,20,24,24,25,18,23,25,19,24,24,24,24,24
2020-07-07 14:00:00,25,25,25,24,28,22,28,27,29,24,24,24,24,24
2020-07-08 02:00:00,24,20,25,24,27,18,23,25,20,25,24,24,24,24
2020-07-08 14:00:00,25,26,26,24,30,24,33,27,30,26,24,24,24,24
2020-07-09 02:00:00,24,22,25,25,28,20,25,25,22,25,25,25,25,25
2020-07-09 14:00:00,27,29,28,26,30,27,35,28,32,27,26,26,25,26
2020-07-10 02:00:00,25,24,28,26,29,23,27,27,24,27,26,26,26,26
2020-07-10 14:00:00,26,26,29,26,29,26,31,28,28,28,26,26,26,26
2020-07-11 02:00:00,,22,28,26,,20,25,27,21,28,26,26,26,26
2020-07-11 14:00:00,,25,28,26,,24,31,27,28,28,26,26,26,26
2020-07-12 02:00:00,25,21,27,26,,19,24,26,21,27,26,26,26,26
2020-07-12 14:00:00,,26,28,26,,25,31,27,30,28,26,26,26,26
2020-07-13 02:00:00,,22,27,26,,20,25,26,22,27,26,26,26,26
2020-07-13 14:00:00,26,27,28,26,31,25,30,27,30,27,26,26,26,26
2020-07-14 02:00:00,24,22,25,25,27,19,24,25,21,25,25,25,25,25
2020-07-14 14:00:00,25,26,26,25,30,25,30,27,29,26,25,25,25,25
2020-07-15 02:00:00,24,21,24,24,27,19,20,25,21,24,24,24,24,24
2020-07-15 14:00:00,25,22,24,24,27,21,26,26,24,24,24,24,24,24
2020-07-16 02:00:00,23,20,24,24,25,19,23,25,21,23,24,24,24,24
2020-07-16 14:00:00,24,23,25,24,27,22,26,26,24,24,24,24,24,24
2020-07-17 02:00:00,24,21,25,24,26,20,23,25,21,25,24,24,24,24
2020-07-17 14:00:00,25,22,25,24,27,21,22,26,22,25,24,24,24,24
2020-07-18 02:00:00,24,21,24,24,25,19,23,25,21,24,24,24,24,24
2020-07-18 14:00:00,25,26,25,24,28,24,31,26,29,25,24,24,24,24
2020-07-19 02:00:00,24,22,25,24,26,20,23,25,21,24,24,24,24,24
2020-07-19 14:00:00,26,28,26,25,30,26,33,27,31,26,25,25,25,25
2020-07-20 02:00:00,25,23,26,25,28,20,25,26,22,25,25,25,25,25
2020-07-20 14:00:00,26,29,27,26,31,27,35,28,32,27,25,26,25,26
2020-07-21 02:00:00,25,25,27,26,29,23,26,27,25,27,26,26,26,26
2020-07-21 14:00:00,27,29,29,27,32,28,35,28,33,28,26,26,26,26
2020-07-22 02:00:00,26,25,27,27,30,24,27,28,25,27,27,27,27,27
2020-07-22 14:00:00,27,26,28,27,30,25,27,28,26,27,27,27,27,27
2020-07-23 02:00:00,26,23,26,26,27,21,26,26,22,26,26,26,26,26
2020-07-23 14:00:00,27,28,27,26,30,26,32,29,31,27,26,26,26,26
2020-07-24 02:00:00,25,22,24,25,28,21,24,26,22,24,25,25,25,25
2020-07-24 14:00:00,26,26,26,25,29,24,28,27,27,25,25,25,25,25
2020-07-25 02:00:00,25,20,26,25,29,18,17,27,21,25,25,25,25,25
2020-07-25 14:00:00,25,25,27,26,31,,,27,27,27,25,25,25,25
2020-07-26 02:00:00,25,24,27,26,29,,,27,25,27,26,26,26,26
2020-07-26 14:00:00,26,30,28,26,30,,,27,35,28,26,26,26,26
2020-07-27 02:00:00,,,,,,,,,,,,,,
2020-07-27 14:00:00,,,,,,,,,,,,,,
2020-07-28 02:00:00,,,,,,,,,,,,,,
2020-07-28 14:00:00,,,,,,,,,,,,,,
2020-07-29 02:00:00,,,,,,,,,,,,,,
2020-07-29 14:00:00,,,,,,,,,,,,,,
2020-07-30 02:00:00,,,,,,,,,,,,,,
2020-07-30 14:00:00,,,,,,,,,,,,,,
2020-07-31 02:00:00,,,,,,,,,,,,,,
2020-07-31 14:00:00,,,,,,,,,,,,,,
2020-08-01 02:00:00,,,,,,,,,,,,,,
2020-08-01 14:00:00,29,26,28,29,33,23,24,30,32,30,30,30,29,30
2020-08-02 02:00:00,27,25,27,27,29,23,27,28,24,27,27,28,28,28
2020-08-02 14:00:00,26,24,27,27,29,22,23,28,24,26,27,26,27,26
2020-08-03 02:00:00,25,20,25,26,27,19,19,26,20,25,26,25,26,25
2020-08-03 14:00:00,24,19,23,24,26,17,18,25,19,23,24,24,24,24
2020-08-04 02:00:00,24,19,23,24,24,16,20,25,17,23,24,23,24,23
2020-08-04 14:00:00,25,22,23,23,26,20,24,26,23,24,23,23,23,23
2020-08-05 02:00:00,24,19,23,23,24,17,21,25,19,23,23,23,23,23
2020-08-05 14:00:00,24,24,24,23,28,23,28,26,27,24,23,23,23,23
2020-08-06 02:00:00,24,21,24,24,26,18,24,26,21,24,24,23,24,23
2020-08-06 14:00:00,24,27,26,24,29,25,32,26,31,25,24,24,24,24
2020-08-07 02:00:00,24,23,26,25,28,21,26,26,23,26,24,24,24,24
2020-08-07 14:00:00,25,29,28,25,31,27,34,27,33,26,25,25,25,25
2020-08-08 02:00:00,25,24,28,26,30,22,27,27,25,,26,26,26,26
2020-08-08 14:00:00,26,30,29,27,32,29,35,27,34,28,26,26,26,26
2020-08-09 02:00:00,26,25,29,27,30,24,28,27,26,,27,27,27,27
2020-08-09 14:00:00,27,30,30,28,32,29,36,28,34,30,28,28,27,28
2020-08-10 02:00:00,26,26,28,27,30,24,30,27,26,27,27,28,28,28
2020-08-10 14:00:00,28,29,29,28,32,29,36,29,32,29,27,28,28,28
2020-08-11 02:00:00,27,25,28,27,29,23,27,27,25,28,27,27,27,27
2020-08-11 14:00:00,28,30,29,27,32,28,35,29,33,29,27,27,27,27
2020-08-12 02:00:00,27,26,27,28,31,24,29,29,26,27,28,28,28,28
2020-08-12 14:00:00,28,30,29,28,32,29,34,30,32,28,28,28,28,28
2020-08-13 02:00:00,27,25,28,27,30,23,28,28,26,27,27,28,28,28
2020-08-13 14:00:00,27,26,26,27,31,24,31,28,27,26,27,26,26,26
2020-08-14 02:00:00,25,23,26,26,27,20,25,26,21,26,26,26,26,26
2020-08-14 14:00:00,27,27,27,27,30,25,31,28,29,27,26,27,27,27
2020-08-15 02:00:00,26,23,27,26,29,21,26,26,23,27,26,27,27,27
2020-08-15 14:00:00,27,29,27,26,31,26,32,28,31,27,26,27,26,27
2020-08-16 02:00:00,25,23,25,25,28,22,25,27,23,25,25,26,25,26
2020-08-16 14:00:00,27,25,27,26,30,23,28,28,26,26,26,26,26,26
2020-08-17 02:00:00,26,23,26,26,27,21,25,27,22,26,25,25,26,25
2020-08-17 14:00:00,26,26,26,26,29,24,29,28,27,26,25,25,25,25
2020-08-18 02:00:00,25,23,26,25,27,20,25,26,22,26,26,25,26,25
2020-08-18 14:00:00,26,27,27,26,30,24,30,28,30,26,26,26,25,26
2020-08-19 02:00:00,26,22,26,26,28,21,24,27,23,25,26,26,26,26
2020-08-19 14:00:00,26,27,27,26,31,26,31,28,30,26,26,26,26,26
2020-08-20 02:00:00,26,24,27,26,28,22,27,28,24,27,26,26,26,26
2020-08-20 14:00:00,27,29,28,27,32,27,34,29,33,28,27,27,27,27
2020-08-21 02:00:00,27,26,28,27,30,24,31,29,26,28,27,27,27,27
2020-08-21 14:00:00,28,30,29,28,33,29,35,30,34,29,27,28,27,28
2020-08-22 02:00:00,27,25,28,28,32,23,25,28,26,27,27,29,28,29
2020-08-22 14:00:00,27,26,28,27,31,25,29,29,29,27,27,27,27,27
2020-08-23 02:00:00,25,22,26,25,29,21,24,27,23,26,25,26,26,26
2020-08-23 14:00:00,26,24,26,25,30,22,27,28,26,26,25,25,25,25
2020-08-24 02:00:00,25,21,25,25,27,18,23,26,20,25,25,25,25,25
2020-08-24 14:00:00,26,24,25,25,29,22,27,28,28,25,25,25,25,25
2020-08-25 02:00:00,25,20,24,24,26,18,20,26,20,24,24,24,24,24
2020-08-25 14:00:00,26,26,25,24,29,24,30,27,29,25,24,24,24,24
2020-08-26 02:00:00,26,24,26,25,28,22,27,27,25,26,25,25,25,25
2020-08-26 14:00:00,27,26,27,26,30,25,29,28,31,26,25,25,25,25
2020-08-27 02:00:00,25,21,25,25,28,19,23,26,22,25,25,25,25,25
2020-08-27 14:00:00,26,26,26,25,29,23,29,28,29,25,25,25,25,25
2020-08-28 02:00:00,25,21,25,25,27,19,20,26,22,25,25,25,25,25
2020-08-28 14:00:00,26,19,24,25,26,16,17,27,19,24,25,24,25,24
2020-08-29 02:00:00,25,19,24,25,23,16,17,26,17,24,24,24,24,24
2020-08-29 14:00:00,24,18,23,24,24,16,17,25,17,23,24,23,23,23
2020-08-30 02:00:00,24,17,23,23,23,15,16,25,16,23,23,22,23,22
2020-08-30 14:00:00,25,18,22,23,23,15,17,26,17,23,23,22,23,22
2020-08-31 02:00:00,23,17,22,22,22,14,18,25,15,22,22,22,22,22
2020-08-31 14:00:00,24,20,22,22,24,18,22,25,20,22,22,22,22,22
2020-09-01 02:00:00,23,17,22,22,22,14,19,25,16,22,22,21,22,21
2020-09-01 14:00:00,23,21,22,22,24,19,23,25,23,22,22,22,22,22
2020-09-02 02:00:00,23,18,22,22,23,15,20,24,18,22,22,22,22,22
2020-09-02 14:00:00,23,20,22,22,25,19,24,25,23,22,22,22,22,22
2020-09-03 02:00:00,23,17,22,22,23,15,20,24,17,22,22,22,22,22
2020-09-03 14:00:00,24,22,23,22,26,20,26,25,25,23,22,22,22,22
2020-09-04 02:00:00,24,19,22,22,24,17,21,25,19,23,22,22,22,22
2020-09-04 14:00:00,24,24,24,23,28,22,29,26,27,23,23,23,23,23
2020-09-05 02:00:00,24,21,24,23,26,18,24,26,21,24,23,23,23,23
2020-09-05 14:00:00,25,25,25,24,29,23,29,26,28,25,24,24,24,24
2020-09-06 02:00:00,24,20,25,24,26,19,21,26,21,25,24,24,24,24
2020-09-06 14:00:00,24,21,23,23,26,20,22,26,22,23,24,23,23,23
2020-09-07 02:00:00,24,19,23,23,24,16,19,25,18,23,23,23,23,23
2020-09-07 14:00:00,24,21,22,23,26,19,23,26,23,22,23,22,23,22
2020-09-08 02:00:00,23,18,22,22,24,16,21,25,18,22,22,22,23,22
2020-09-08 14:00:00,25,22,23,23,27,20,26,26,26,23,23,23,23,23
2020-09-09 02:00:00,24,19,23,23,24,17,21,25,19,23,23,23,23,23
2020-09-09 14:00:00,25,22,24,23,26,21,25,26,23,23,23,23,23,23
2020-09-10 02:00:00,24,21,24,23,25,18,24,25,20,24,23,23,23,23
2020-09-10 14:00:00,25,24,24,24,27,22,27,26,26,24,24,24,23,24
2020-09-11 02:00:00,24,21,24,24,26,19,24,25,21,24,24,24,24,24
2020-09-11 14:00:00,25,24,25,24,29,23,28,26,27,25,24,24,24,24
2020-09-12 02:00:00,25,21,24,24,28,19,24,26,21,24,24,24,24,24
2020-09-12 14:00:00,25,24,26,24,29,23,29,27,28,25,24,24,24,24
2020-09-13 02:00:00,25,21,24,24,27,19,23,26,21,24,24,24,24,24
2020-09-13 14:00:00,26,25,26,25,30,24,29,27,28,25,25,25,25,25
2020-09-14 02:00:00,25,22,25,25,28,20,25,26,22,25,25,25,25,25
2020-09-14 14:00:00,26,26,26,25,30,25,31,28,29,26,25,25,25,25
2020-09-15 02:00:00,26,23,26,25,29,21,25,27,23,25,25,25,25,25
2020-09-15 14:00:00,26,26,26,25,30,24,29,27,29,26,26,25,25,25
2020-09-16 02:00:00,24,22,24,25,28,20,24,24,22,24,25,25,25,25
2020-09-16 14:00:00,25,26,26,25,29,25,29,27,28,25,25,25,25,25
2020-09-17 02:00:00,24,21,24,25,28,19,23,25,22,24,25,25,25,25
2020-09-17 14:00:00,25,25,25,25,30,24,28,30,31,24,25,25,25,25
2020-09-18 02:00:00,25,22,25,25,28,20,24,,,,,25,25,25
2020-09-18 14:00:00,26,26,26,25,30,24,29,,,,,25,25,25
2020-09-19 02:00:00,25,22,25,25,28,21,24,,,,,24,25,24
2020-09-19 14:00:00,26,23,25,25,29,22,25,,,,,25,25,25
2020-09-20 02:00:00,25,21,25,25,27,19,22,,,,,25,25,25
2020-09-20 14:00:00,25,21,25,25,27,19,20,26,20,24,24,24,25,24
2020-09-21 02:00:00,24,20,24,24,26,19,21,25,19,24,24,24,24,24
2020-09-21 14:00:00,24,21,24,24,27,20,23,26,22,24,24,23,24,23
2020-09-22 02:00:00,24,20,23,23,26,19,22,25,20,23,23,23,23,23
2020-09-22 14:00:00,25,21,23,23,26,20,22,26,21,23,23,23,23,23
2020-09-23 02:00:00,25,20,23,23,26,18,23,25,19,23,23,23,23,23
2020-09-23 14:00:00,25,22,24,24,27,20,25,26,24,24,24,23,24,23
2020-09-24 02:00:00,24,19,23,24,26,18,19,25,20,23,24,23,23,23
2020-09-24 14:00:00,25,19,23,23,26,18,18,26,18,23,23,23,23,23
2020-09-25 02:00:00,23,15,22,23,24,13,13,24,14,22,23,23,23,23
2020-09-25 14:00:00,23,13,21,22,22,9.8,12,24,12,21,22,22,22,22
2020-09-26 02:00:00,22,12,20,21,21,9.2,12,23,11,20,21,20,21,20
2020-09-26 14:00:00,22,11,19,21,21,8.9,9.1,23,11,20,20,20,21,20
2020-09-27 02:00:00,22,10,18,20,20,7.9,7.9,22,9.1,19,20,19,20,19
2020-09-27 14:00:00,22,11,18,19,20,9.1,8.7,,,,,19,19,19
2020-09-28 02:00:00,23,12,20,20,20,10,12,,,,,19,20,19
2020-09-28 14:00:00,23,14,20,20,22,12,15,22,14,20,20,20,20,20
2020-09-29 02:00:00,22,15,20,21,21,12,17,22,14,20,21,21,20,21
2020-09-29 14:00:00,22,16,20,21,23,14,16,23,17,20,21,21,21,21
2020-09-30 02:00:00,21,15,20,20,21,13,17,22,14,20,20,20,20,20
2020-09-30 14:00:00,22,17,20,21,23,14,18,22,20,20,21,20,20,20
2020-10-01 02:00:00,22,15,21,21,22,13,14,22,15,20,21,21,21,21
2020-10-01 14:00:00,23,15,20,21,22,13,14,23,15,20,21,20,21,20
2020-10-02 02:00:00,22,15,20,21,22,13,13,23,14,20,20,20,20,20
2020-10-02 14:00:00,22,13,19,20,21,11,11,23,13,19,20,20,20,20
2020-10-03 02:00:00,21,12,19,20,20,10,14,22,11,19,20,19,20,19
2020-10-03 14:00:00,23,15,19,20,21,14,15,23,15,19,19,19,20,19
2020-10-04 02:00:00,21,14,19,19,20,13,14,22,13,19,19,19,19,19
2020-10-04 14:00:00,21,14,19,19,21,13,13,22,14,19,19,19,19,19
2020-10-05 02:00:00,21,13,19,20,20,11,12,22,12,19,19,19,19,19
2020-10-05 14:00:00,23,14,20,21,22,12,14,23,14,20,21,21,21,21
2020-10-06 02:00:00,23,13,20,21,21,11,12,,,,,21,21,21
2020-10-06 14:00:00,22,14,19,20,21,13,14,,,,,20,20,20
2020-10-07 02:00:00,21,14,19,20,21,13,16,,,,,19,20,19
2020-10-07 14:00:00,21,15,19,20,23,13,17,,,,,19,20,19
2020-10-08 02:00:00,21,13,19,20,21,9.5,13,,,,,20,20,20
2020-10-08 14:00:00,21,16,19,20,22,13,17,,,,,20,20,20
2020-10-09 02:00:00,22,14,19,20,21,11,15,,,,,19,20,19
2020-10-09 14:00:00,21,16,19,20,23,14,18,,,,,19,20,19
2020-10-10 02:00:00,21,14,20,21,22,13,14,,,,,20,20,20
2020-10-10 14:00:00,22,14,20,20,22,12,13,,,,,20,20,20
2020-10-11 02:00:00,23,13,19,20,21,9.5,14,,,,,19,20,19
2020-10-11 14:00:00,22,13,19,20,21,10,12,22,12,19,20,19,20,19
2020-10-12 02:00:00,22,11,18,20,20,8.5,12,22,10,19,20,19,20,19
2020-10-12 14:00:00,22,12,18,21,20,9.7,13,22,14,18,21,20,20,20
2020-10-13 02:00:00,23,9.7,20,21,20,6.4,9.1,22,9.5,20,22,20,20,20
2020-10-13 14:00:00,22,12,19,21,21,11,13,22,13,19,21,20,20,20
2020-10-14 02:00:00,22,11,20,21,21,9.2,10,23,12,20,22,21,20,21
2020-10-14 14:00:00,22,13,19,21,21,11,13,23,14,19,21,20,21,20
2020-10-15 02:00:00,23,10,20,21,21,8.2,9.2,23,11,20,22,21,20,21
2020-10-15 14:00:00,23,11,19,21,21,8.8,9.4,22,11,19,21,20,21,20
2020-10-16 02:00:00,23,12,19,21,20,9.5,11,22,12,20,21,21,20,21
2020-10-16 14:00:00,22,13,18,20,20,11,11,22,14,19,21,20,20,20
2020-10-17 02:00:00,23,12,20,21,21,10.0,11,23,13,20,21,20,20,20
2020-10-17 14:00:00,22,13,19,20,21,11,11,23,13,19,20,20,20,20
2020-10-18 02:00:00,23,12,20,21,21,9.6,12,23,12,20,21,21,20,21
2020-10-18 14:00:00,22,13,19,20,21,10,13,23,14,19,20,19,20,19
2020-10-19 02:00:00,23,9.7,20,21,20,6.7,11,23,9.5,20,21,21,20,21
2020-10-19 14:00:00,22,12,20,22,21,9.7,13,23,14,20,22,21,21,21
2020-10-20 02:00:00,22,10,20,22,20,9.1,13,22,12,20,21,21,21,21
2020-10-20 14:00:00,21,15,19,20,22,15,18,23,17,19,20,19,20,19
2020-10-21 02:00:00,21,14,19,20,21,12,14,22,14,19,20,19,19,19
2020-10-21 14:00:00,22,17,19,20,22,16,16,23,17,19,20,19,20,19
2020-10-22 02:00:00,21,14,19,20,21,12,13,22,14,19,20,19,20,19
2020-10-22 14:00:00,22,14,19,20,21,13,13,22,14,19,20,19,20,19
2020-10-23 02:00:00,21,15,19,20,21,13,14,23,14,19,20,19,20,19
2020-10-23 14:00:00,22,15,19,20,21,13,13,23,14,19,20,19,20,19
2020-10-24 02:00:00,21,14,19,19,21,12,15,22,13,19,19,18,19,18
2020-10-24 14:00:00,22,14,19,20,22,12,14,23,15,19,19,19,20,19
2020-10-25 02:00:00,20,12,18,19,20,9.0,12,22,11,18,19,19,19,19
2020-10-25 13:00:00,20,14,18,19,20,13,15,21,14,18,19,18,19,18
2020-10-26 01:00:00,22,11,19,21,21,9.3,9.9,22,11,19,20,20,20,20
2020-10-26 13:00:00,22,11,19,21,20,8.1,9.0,22,10,19,21,20,20,20
2020-10-27 01:00:00,22,11,19,21,20,8.2,12,22,9.8,19,21,21,20,21
2020-10-27 13:00:00,22,14,18,20,21,10,14,22,13,19,21,20,20,20
2020-10-28 01:00:00,22,12,19,21,20,9.7,12,22,11,19,21,21,20,21
2020-10-28 13:00:00,22,14,18,20,21,13,15,22,15,19,20,19,20,19
2020-10-29 01:00:00,22,14,19,21,21,12,14,22,14,19,21,20,20,20
2020-10-29 13:00:00,21,15,19,20,22,12,14,22,15,19,21,20,20,20
2020-10-30 01:00:00,22,14,20,21,21,8.8,13,22,11,20,21,20,20,20
2020-10-30 13:00:00,21,14,19,20,22,11,14,22,15,19,20,20,20,20
2020-10-31 01:00:00,22,13,19,21,21,7.9,11,22,11,20,21,20,20,20
2020-10-31 13:00:00,22,14,19,20,21,11,14,22,15,19,20,19,20,19
2020-11-01 01:00:00,22,11,20,21,20,8.3,9.5,22,11,20,21,20,21,20
2020-11-01 13:00:00,22,15,19,20,21,13,16,22,16,19,21,20,20,20
2020-11-02 01:00:00,22,14,20,21,21,11,16,22,14,20,21,20,21,20
2020-11-02 13:00:00,22,18,20,21,23,16,20,23,19,20,21,20,21,20
2020-11-03 01:00:00,21,15,20,20,22,13,14,23,16,20,21,20,20,20
2020-11-03 13:00:00,21,12,19,20,21,10.0,9.5,22,12,19,20,20,20,20
2020-11-04 01:00:00,22,11,20,21,20,9.1,9.7,23,11,20,22,21,22,21
2020-11-04 13:00:00,22,12,19,21,20,10,11,23,12,19,21,20,21,20
2020-11-05 01:00:00,22,13,19,21,20,10.0,11,22,12,19,21,20,21,20
2020-11-05 13:00:00,22,13,19,20,21,11,12,22,13,19,21,20,21,20
2020-11-06 01:00:00,22,12,19,21,20,10,12,22,12,19,21,21,21,21
2020-11-06 13:00:00,22,13,19,21,21,10,12,23,15,19,21,20,21,20
2020-11-07 01:00:00,22,13,19,21,21,9.0,11,22,12,19,21,20,21,20
2020-11-07 13:00:00,22,13,19,21,21,11,12,23,14,19,21,20,21,20
2020-11-08 01:00:00,22,13,20,21,21,9.9,11,23,12,20,22,21,21,21
2020-11-08 13:00:00,23,14,20,21,21,12,12,23,14,20,21,20,21,20
2020-11-09 01:00:00,23,11,20,22,21,7.9,11,23,11,20,22,22,22,22
2020-11-09 13:00:00,22,13,20,21,22,11,14,23,16,20,22,21,21,21
2020-11-10 01:00:00,23,11,20,22,21,8.0,11,23,11,20,23,22,23,22
2020-11-10 13:00:00,22,13,20,21,22,12,13,24,15,20,22,20,22,20
2020-11-11 01:00:00,23,11,20,21,21,,9.5,23,11,20,22,20,21,20
2020-11-11 13:00:00,22,12,19,21,21,12,11,23,13,20,21,20,21,20
2020-11-12 01:00:00,23,9.5,20,22,21,7.1,10,23,10,20,22,21,22,21
2020-11-12 13:00:00,22,11,19,21,21,11,13,23,15,19,21,20,21,20
2020-11-13 01:00:00,23,11,20,22,21,7.5,9.1,23,10,20,23,22,22,22
2020-11-13 13:00:00,22,13,19,21,21,11,12,23,14,19,21,20,21,20
2020-11-14 01:00:00,22,10,20,22,20,7.4,9.9,23,10,20,23,22,22,22
2020-11-14 13:00:00,22,12,19,21,21,10,13,23,15,19,21,20,21,20
2020-11-15 01:00:00,23,10,20,22,20,7.4,9.2,23,10,20,23,21,22,21
2020-11-15 13:00:00,23,14,19,21,21,13,16,23,16,19,21,20,21,20
2020-11-16 01:00:00,22,13,20,21,21,9.9,12,23,12,20,21,21,21,21
2020-11-16 13:00:00,22,13,19,21,21,9.7,11,22,12,20,21,20,21,20
2020-11-17 01:00:00,23,9.5,20,22,20,6.3,7.8,22,9.0,20,23,22,23,22
2020-11-17 13:00:00,23,13,19,22,21,8.8,11,22,13,20,22,21,21,21
2020-11-18 01:00:00,23,8.7,20,22,20,5.3,7.2,22,8.4,20,22,21,22,21
2020-11-18 13:00:00,23,12,19,21,21,7.3,10,23,13,19,21,20,21,20
2020-11-19 01:00:00,23,9.5,20,22,20,6.0,6.7,23,9.3,20,22,21,22,21
2020-11-19 13:00:00,22,11,20,22,20,8.5,9.2,22,11,20,22,21,22,21
2020-11-20 01:00:00,23,9.4,20,23,19,6.5,7.9,23,9.0,21,23,22,23,22
2020-11-20 13:00:00,22,9.6,19,21,19,7.4,8.7,22,9.5,19,22,20,22,20
2020-11-21 01:00:00,23,7.1,20,22,19,4.7,6.5,22,7.0,20,22,20,22,20
2020-11-21 13:00:00,22,7.4,18,21,19,4.6,7.2,22,8.9,19,21,20,21,20
2020-11-22 01:00:00,23,4.9,19,22,18,1.00,2.6,22,4.4,20,23,21,22,21
2020-11-22 13:00:00,22,6.9,19,21,19,3.7,6.1,22,8.9,19,22,20,21,20
2020-11-23 01:00:00,23,5.3,19,22,18,1.3,3.0,22,4.8,19,23,21,22,21
2020-11-23 13:00:00,22,7.9,18,21,19,5.1,6.9,22,10,19,21,20,21,20
2020-11-24 01:00:00,23,6.4,19,21,19,2.7,4.7,22,6.1,20,21,21,21,21
2020-11-24 13:00:00,22,9.6,19,21,19,4.7,7.3,22,10.0,19,21,20,21,20
2020-11-25 01:00:00,23,5.6,19,20,19,2.3,3.6,22,5.6,19,21,19,21,19
2020-11-25 13:00:00,22,8.2,18,20,19,3.8,6.6,22,8.9,18,21,19,20,19
2020-11-26 01:00:00,23,5.9,19,21,18,2.8,4.5,22,6.0,19,21,17,20,17
2020-11-26 13:00:00,23,9.1,18,21,19,5.1,7.6,22,10,19,21,19,20,19
2020-11-27 01:00:00,23,7.5,19,21,19,2.5,4.2,22,6.1,19,21,21,21,21
2020-11-27 13:00:00,23,8.5,19,21,19,4.7,7.5,22,10,19,21,20,21,20
2020-11-28 01:00:00,23,6.8,19,21,19,4.3,5.6,22,7.1,19,21,22,22,22
2020-11-28 13:00:00,22,7.7,18,21,19,5.8,8.7,22,10,19,21,20,21,20
2020-11-29 01:00:00,23,7.3,19,21,19,4.1,5.0,22,7.0,19,21,21,22,21
