"Time","Présence Flamme"
2020-03-12 01:08:01,0
2020-03-12 01:17:01,0
2020-03-12 19:00:07,0
2020-03-12 19:00:07,0
2020-03-12 23:29:23,0
2020-03-13 01:04:29,0
2020-03-13 01:04:29,0
2020-03-13 01:12:29,0
2020-03-13 15:26:22,0
2020-03-13 15:26:22,0
2020-03-13 21:01:42,0
2020-03-14 03:37:08,0
2020-03-14 03:37:08,0
2020-03-14 03:53:07,0
2020-03-14 14:05:44,0
2020-03-14 14:05:44,0
2020-03-14 14:25:46,0
2020-03-15 01:58:28,0
2020-03-15 01:58:29,0
2020-03-15 02:08:29,0
2020-03-15 16:55:24,0
2020-03-15 16:55:24,0
2020-03-15 19:31:33,0
2020-03-16 02:17:58,0
2020-03-16 02:17:58,0
2020-03-16 02:29:59,0
2020-03-16 13:03:03,0
2020-03-16 13:03:03,0
2020-03-16 20:49:32,0
2020-03-17 01:02:47,0
2020-03-17 01:02:47,0
2020-03-17 01:16:48,0
2020-03-17 16:46:45,0
2020-03-17 16:46:45,0
2020-03-17 17:28:47,0
2020-03-18 02:02:19,0
2020-03-18 02:02:19,0
2020-03-18 02:12:20,0
2020-03-18 18:45:21,0
2020-03-18 18:45:21,0
2020-03-18 20:54:28,0
2020-03-19 05:10:58,0
2020-03-19 05:10:59,0
2020-03-19 05:18:59,0
2020-03-19 16:44:40,0
2020-03-19 16:44:40,0
2020-03-19 18:58:48,0
2020-03-20 05:11:25,0
2020-03-20 05:11:25,0
2020-03-20 06:22:29,0
2020-03-20 15:18:01,0
2020-03-20 15:18:01,0
2020-03-20 20:00:18,0
2020-03-21 07:22:59,0
2020-03-21 07:22:59,0
2020-03-21 07:34:00,0
2020-03-21 17:53:37,0
2020-03-21 17:53:37,0
2020-03-21 21:03:48,0
2020-03-22 05:13:18,0
2020-03-22 05:13:19,0
2020-03-22 05:23:19,0
2020-03-22 16:48:01,1
2020-03-22 16:57:01,0
2020-03-22 16:57:01,0
2020-03-23 02:06:35,0
2020-03-23 02:06:35,0
2020-03-23 02:17:36,0
2020-03-23 19:09:36,0
2020-03-23 19:09:36,0
2020-03-23 23:47:52,0
2020-03-24 01:12:57,0
2020-03-24 01:12:57,0
2020-03-24 01:23:58,0
2020-03-24 15:18:48,0
2020-03-24 15:18:48,0
2020-03-24 15:27:48,0
2020-03-25 01:07:23,0
2020-03-25 01:07:23,0
2020-03-25 01:17:24,0
2020-03-25 17:45:20,0
2020-03-25 17:45:20,0
2020-03-25 22:47:39,0
2020-03-26 01:09:47,0
2020-03-26 01:09:47,0
2020-03-26 01:17:47,0
2020-03-26 18:16:48,0
2020-03-26 18:16:48,0
2020-03-26 23:02:06,0
2020-03-27 01:05:13,0
2020-03-27 01:05:13,0
2020-03-27 01:18:14,0
2020-03-27 13:08:57,0
2020-03-27 13:08:57,0
2020-03-27 13:49:59,0
2020-03-28 01:08:55,0
2020-03-28 01:08:55,0
2020-03-28 01:18:56,0
2020-03-28 16:50:52,0
2020-03-28 16:50:52,0
2020-03-28 17:17:53,0
2020-03-29 01:00:22,0
2020-03-29 01:00:22,0
2020-03-29 01:10:22,0
2020-03-29 15:17:10,1
2020-03-29 15:24:10,0
2020-03-29 15:24:10,0
2020-03-30 03:06:52,0
2020-03-30 03:06:52,0
2020-03-30 03:17:53,0
2020-03-30 20:28:55,0
2020-03-30 20:28:55,0
2020-03-31 01:41:14,0
2020-03-31 03:00:18,0
2020-03-31 03:00:18,0
2020-03-31 03:17:19,0
2020-03-31 14:25:59,0
2020-03-31 14:25:59,0
2020-03-31 14:41:00,0
2020-04-01 02:03:41,0
2020-04-01 02:03:41,0
2020-04-01 02:20:42,0
2020-04-01 15:05:27,0
2020-04-01 15:05:27,0
2020-04-01 15:19:28,0
2020-04-02 05:12:18,0
2020-04-02 05:12:18,0
2020-04-02 05:38:20,0
2020-04-02 18:32:06,0
2020-04-02 18:32:06,0
2020-04-02 22:43:21,0
2020-04-03 02:05:33,0
2020-04-03 02:05:33,0
2020-04-03 02:15:34,0
2020-04-03 18:17:32,0
2020-04-03 18:17:32,0
2020-04-03 20:48:41,0
2020-04-04 02:31:01,0
2020-04-04 02:31:01,0
2020-04-04 02:41:02,0
2020-04-04 15:26:49,0
2020-04-04 15:26:49,0
2020-04-04 20:04:05,0
2020-04-05 04:03:34,0
2020-04-05 04:03:34,0
2020-04-05 04:13:34,0
2020-04-05 15:46:16,1
2020-04-05 15:54:16,0
2020-04-05 15:54:16,0
2020-04-06 04:26:01,0
2020-04-06 04:26:01,0
2020-04-06 04:39:02,0
2020-04-07 05:14:31,0
2020-04-07 05:14:31,0
2020-04-07 10:10:37,0
2020-04-07 16:11:26,1
2020-04-07 16:20:27,0
2020-04-07 16:20:27,0
2020-04-08 05:12:13,0
2020-04-08 05:12:13,0
2020-04-08 10:17:31,0
2020-04-08 18:25:00,0
2020-04-08 18:25:00,0
2020-04-08 18:53:02,0
2020-04-09 05:12:39,0
2020-04-09 05:12:39,0
2020-04-09 11:35:02,0
2020-04-09 17:53:25,0
2020-04-09 17:53:25,0
2020-04-09 20:12:33,0
2020-04-10 06:55:12,0
2020-04-10 06:55:12,0
2020-04-10 12:03:30,0
2020-04-10 16:59:48,0
2020-04-10 16:59:48,0
2020-04-10 22:15:17,0
2020-04-11 19:49:21,1
2020-04-11 19:58:21,0
2020-04-11 19:58:21,0
2020-04-12 06:31:59,0
2020-04-12 06:31:59,0
2020-04-12 13:16:24,0
2020-04-12 19:29:22,1
2020-04-12 19:38:22,0
2020-04-12 19:38:22,0
2020-04-13 05:10:57,0
2020-04-13 05:10:57,0
2020-04-13 09:41:13,0
2020-04-13 15:00:32,1
2020-04-13 15:07:33,0
2020-04-13 15:07:33,0
2020-04-14 05:12:24,0
2020-04-14 05:12:24,0
2020-04-14 10:09:42,0
2020-04-14 15:19:01,1
2020-04-14 15:28:02,0
2020-04-14 15:28:02,0
2020-04-15 05:13:51,0
2020-04-15 05:13:51,0
2020-04-15 10:55:12,0
2020-04-15 18:26:39,1
2020-04-15 18:36:39,0
2020-04-15 18:36:39,0
2020-04-16 05:13:18,0
2020-04-16 05:13:18,0
2020-04-16 09:48:34,0
2020-04-16 14:26:51,0
2020-04-16 14:26:51,0
2020-04-16 20:28:13,0
2020-04-17 06:51:51,0
2020-04-17 06:51:51,0
2020-04-17 11:46:09,0
2020-04-17 20:13:39,0
2020-04-17 20:13:39,0
2020-04-17 22:11:47,0
2020-04-18 08:54:26,1
2020-04-18 09:09:27,0
2020-04-18 09:09:27,0
2020-04-18 17:13:56,0
2020-04-18 17:13:56,0
2020-04-18 20:03:06,0
2020-04-19 07:39:48,0
2020-04-19 07:39:48,0
2020-04-19 09:55:56,0
2020-04-20 05:12:56,0
2020-04-20 05:12:56,0
2020-04-20 11:47:27,0
2020-04-20 18:39:50,1
2020-04-20 18:48:51,0
2020-04-20 18:48:51,0
2020-04-21 06:06:31,0
2020-04-21 06:06:31,0
2020-04-21 07:10:35,0
2020-04-21 15:25:09,1
2020-04-21 15:34:10,0
2020-04-21 15:34:10,0
2020-04-22 05:11:58,0
2020-04-22 05:11:58,0
2020-04-22 07:29:07,0
2020-04-22 19:07:48,0
2020-04-22 19:07:48,0
2020-04-22 20:51:54,0
2020-04-23 08:21:36,1
2020-04-23 08:30:37,0
2020-04-23 08:30:37,0
2020-04-23 14:00:56,0
2020-04-23 14:00:56,0
2020-04-23 18:16:12,0
2020-04-24 05:11:52,0
2020-04-24 05:11:52,0
2020-04-24 11:46:15,0
2020-04-24 20:17:45,0
2020-04-24 20:17:45,0
2020-04-24 22:11:52,0
2020-04-25 12:39:43,1
2020-04-25 12:47:44,0
2020-04-25 12:47:44,0
2020-04-25 21:07:13,1
2020-04-25 21:15:14,0
2020-04-25 21:15:14,0
2020-04-26 08:54:54,0
2020-04-26 08:54:55,0
2020-04-26 10:20:00,0
2020-04-26 20:23:36,1
2020-04-26 20:33:36,0
2020-04-26 20:33:36,0
2020-04-27 07:09:14,0
2020-04-27 07:09:14,0
2020-04-27 08:18:18,0
2020-04-27 20:16:01,1
2020-04-27 20:25:01,0
2020-04-27 20:25:01,0
2020-04-28 07:11:40,0
2020-04-28 07:11:40,0
2020-04-28 11:22:55,0
2020-04-28 20:09:26,1
2020-04-28 20:18:27,0
2020-04-28 20:18:27,0
2020-04-29 07:18:06,0
2020-04-29 07:18:06,0
2020-04-29 09:31:14,0
2020-04-30 05:01:23,1
2020-04-30 05:13:24,0
2020-04-30 05:13:24,0
2020-05-01 05:14:08,0
2020-05-01 05:14:08,0
2020-05-01 11:38:31,0
2020-05-01 19:01:57,0
2020-05-01 19:01:57,0
2020-05-01 22:14:09,0
2020-05-02 10:07:52,0
2020-05-02 10:07:52,0
2020-05-02 10:14:53,0
2020-05-02 18:10:21,0
2020-05-02 18:10:21,0
2020-05-02 22:21:36,0
2020-05-03 02:03:50,0
2020-05-03 02:03:50,0
2020-05-03 02:10:50,0
2020-05-03 18:49:50,1
2020-05-03 18:58:50,0
2020-05-03 18:58:50,0
2020-05-04 03:44:21,0
2020-05-04 03:44:22,0
2020-05-04 04:39:25,0
2020-05-04 19:26:18,1
2020-05-04 19:35:18,0
2020-05-04 19:35:18,0
2020-05-05 05:12:53,0
2020-05-05 05:12:53,0
2020-05-05 11:59:17,0
2020-05-05 18:42:42,1
2020-05-05 18:52:42,0
2020-05-05 18:52:42,0
2020-05-06 05:11:19,0
2020-05-06 05:11:19,0
2020-05-06 10:23:37,0
2020-05-06 17:58:04,0
2020-05-06 17:58:04,0
2020-05-06 20:34:14,0
2020-05-07 08:17:55,0
2020-05-07 08:17:55,0
2020-05-07 12:55:12,0
2020-05-07 20:55:41,1
2020-05-07 21:01:41,0
2020-05-07 21:01:41,0
2020-05-08 07:44:19,0
2020-05-08 07:44:19,0
2020-05-08 11:47:34,0
2020-05-08 18:59:59,0
2020-05-08 18:59:59,0
2020-05-08 22:13:11,0
2020-05-09 12:41:03,1
2020-05-09 12:49:03,0
2020-05-09 12:49:03,0
2020-05-10 06:15:06,0
2020-05-10 06:15:06,0
2020-05-10 12:50:30,0
2020-05-10 18:02:48,1
2020-05-10 18:10:49,0
2020-05-10 18:10:49,0
2020-05-11 05:14:29,0
2020-05-11 05:14:29,0
2020-05-11 11:18:50,0
2020-05-11 17:58:14,1
2020-05-11 18:07:15,0
2020-05-11 18:07:15,0
2020-05-12 05:10:54,0
2020-05-12 05:10:54,0
2020-05-12 12:03:19,0
2020-05-12 20:14:48,1
2020-05-12 20:24:48,0
2020-05-12 20:24:48,0
2020-05-13 05:38:22,0
2020-05-13 05:38:22,0
2020-05-13 08:58:34,0
2020-05-13 17:02:02,1
2020-05-13 17:11:03,0
2020-05-13 17:11:03,0
2020-05-14 05:12:24,0
2020-05-14 05:12:24,0
2020-05-14 11:02:45,0
2020-05-14 18:59:13,1
2020-05-14 19:08:14,0
2020-05-14 19:08:14,0
2020-05-15 05:10:49,0
2020-05-15 05:10:49,0
2020-05-15 11:55:14,0
2020-05-15 20:00:44,1
2020-05-15 20:10:44,0
2020-05-15 22:11:52,0
2020-05-16 10:23:36,1
2020-05-16 10:30:36,0
2020-05-16 17:40:02,1
2020-05-16 17:48:03,0
2020-05-17 06:01:47,1
2020-05-17 06:12:47,0
2020-05-17 09:14:58,0
2020-05-17 18:11:31,1
2020-05-17 18:20:32,0
2020-05-18 05:13:29,0
2020-05-18 05:13:29,0
2020-05-18 12:07:53,0
2020-05-18 19:51:21,1
2020-05-18 19:59:21,0
2020-05-18 19:59:21,0
2020-05-19 05:01:54,1
2020-05-19 05:11:54,0
2020-05-19 05:11:54,0
2020-05-19 15:21:43,0
2020-05-19 15:21:43,0
2020-05-19 19:23:45,0
2020-05-20 05:33:22,0
2020-05-20 05:33:22,0
2020-05-20 09:19:35,0
2020-05-20 16:14:59,0
2020-05-20 16:14:59,0
2020-05-20 18:46:09,0
2020-05-21 06:42:51,1
2020-05-21 06:51:52,0
2020-05-21 06:51:52,0
2020-05-21 18:45:35,1
2020-05-21 18:57:36,0
2020-05-21 18:57:36,0
2020-05-22 05:02:12,1
2020-05-22 05:14:13,0
2020-05-22 05:14:13,0
2020-05-22 15:29:24,0
2020-05-22 15:29:24,0
2020-05-22 22:15:48,0
2020-05-23 10:30:32,1
2020-05-23 10:38:32,0
2020-05-23 10:38:32,0
2020-05-23 18:23:00,1
2020-05-23 18:33:00,0
2020-05-23 18:33:01,0
2020-05-24 06:13:43,0
2020-05-24 06:13:43,0
2020-05-24 11:03:00,0
2020-05-24 20:55:35,1
2020-05-24 21:04:36,0
2020-05-24 21:04:36,0
2020-05-25 09:10:19,1
2020-05-25 09:19:19,0
2020-05-25 09:19:19,0
2020-05-25 19:13:55,1
2020-05-25 19:22:55,0
2020-05-25 19:22:55,0
2020-05-26 07:18:38,0
2020-05-26 07:18:38,0
2020-05-26 13:29:00,0
2020-05-26 18:43:19,0
2020-05-26 18:43:19,0
2020-05-26 20:06:24,0
2020-05-27 05:01:56,1
2020-05-27 05:13:57,0
2020-05-27 05:13:57,0
2020-05-27 14:44:31,1
2020-05-27 14:53:32,0
2020-05-27 14:53:32,0
2020-05-28 05:12:24,0
2020-05-28 05:12:24,0
2020-05-28 09:32:39,0
2020-05-28 18:34:12,1
2020-05-28 18:44:13,0
2020-05-28 18:44:13,0
2020-05-29 05:07:50,1
2020-05-29 05:15:51,0
2020-05-29 05:15:51,0
2020-05-29 14:21:24,0
2020-05-29 14:21:24,0
2020-05-29 22:16:52,0
2020-05-30 11:49:42,1
2020-05-30 11:57:42,0
2020-05-30 11:57:42,0
2020-05-30 21:41:18,1
2020-05-30 21:50:18,0
2020-05-30 21:50:18,0
2020-05-31 08:42:58,0
2020-05-31 08:42:58,0
2020-05-31 12:42:13,0
2020-06-01 05:13:12,0
2020-06-01 05:13:12,0
2020-06-01 12:37:39,0
2020-06-01 18:35:00,1
2020-06-01 18:45:01,0
2020-06-01 18:45:01,0
2020-06-02 05:02:38,1
2020-06-02 05:11:38,0
2020-06-02 05:11:38,0
2020-06-02 16:05:42,0
2020-06-02 16:05:42,0
2020-06-02 19:59:57,0
2020-06-03 08:31:44,1
2020-06-03 08:40:44,0
2020-06-03 08:40:44,0
2020-06-03 15:24:10,1
2020-06-03 15:32:10,0
2020-06-03 15:32:10,0
2020-06-04 05:02:01,1
2020-06-04 05:12:01,0
2020-06-04 05:12:01,0
2020-06-04 14:04:34,0
2020-06-04 14:04:34,0
2020-06-04 17:20:46,0
2020-06-05 05:02:15,1
2020-06-05 05:12:16,0
2020-06-05 05:12:16,0
2020-06-05 14:53:52,0
2020-06-05 14:53:52,0
2020-06-05 20:39:13,0
2020-06-06 08:52:59,1
2020-06-06 08:59:59,0
2020-06-06 18:17:31,0
2020-06-06 18:28:39,1
2020-06-06 18:39:36,0
2020-06-07 06:02:18,1
2020-06-07 06:11:19,0
2020-06-07 06:11:19,0
2020-06-07 14:15:49,0
2020-06-07 14:15:49,0
2020-06-07 22:02:18,0
2020-06-08 08:04:55,0
2020-06-08 08:04:55,0
2020-06-08 13:53:17,0
2020-06-09 05:14:14,0
2020-06-09 05:14:14,0
2020-06-09 10:50:35,0
2020-06-10 05:13:41,0
2020-06-10 05:13:41,0
2020-06-10 13:38:12,0
2020-06-10 19:52:36,1
2020-06-10 20:00:36,0
2020-06-10 20:00:36,0
2020-06-11 06:21:14,0
2020-06-11 06:21:14,0
2020-06-11 07:47:00,0
2020-06-11 20:21:08,1
2020-06-11 20:29:09,0
2020-06-11 20:29:09,0
2020-06-12 06:39:46,1
2020-06-12 06:48:46,0
2020-06-12 06:48:47,0
2020-06-12 14:22:15,0
2020-06-12 14:22:15,0
2020-06-12 22:18:44,0
2020-06-13 10:02:28,1
2020-06-13 10:09:28,0
2020-06-13 10:09:28,0
2020-06-13 18:17:58,0
2020-06-13 18:17:59,0
2020-06-13 21:05:09,0
2020-06-14 06:11:43,0
2020-06-14 06:11:43,0
2020-06-14 13:46:10,0
2020-06-14 20:13:33,1
2020-06-14 20:21:33,0
2020-06-14 20:21:33,0
2020-06-15 07:29:14,0
2020-06-15 07:29:14,0
2020-06-15 13:57:38,0
2020-06-16 05:12:37,0
2020-06-16 05:12:37,0
2020-06-16 09:44:51,0
2020-06-16 19:15:27,1
2020-06-16 19:24:27,0
2020-06-16 19:24:27,0
2020-06-17 07:03:10,1
2020-06-17 07:12:11,0
2020-06-17 07:12:11,0
2020-06-17 15:29:48,1
2020-06-17 15:38:49,0
2020-06-17 15:38:49,0
2020-06-18 05:14:39,0
2020-06-18 05:14:39,0
2020-06-18 09:11:53,0
2020-06-18 15:16:16,0
2020-06-18 15:16:16,0
2020-06-18 20:49:37,0
2020-06-19 05:46:10,0
2020-06-19 05:46:10,0
2020-06-19 13:30:39,0
2020-06-19 22:02:11,1
2020-06-19 22:15:11,0
2020-06-19 22:15:11,0
2020-06-20 09:09:51,1
2020-06-20 09:17:52,0
2020-06-20 09:17:52,0
2020-06-20 19:10:29,1
2020-06-20 19:19:29,0
2020-06-20 19:19:29,0
2020-06-21 06:11:10,1
2020-06-21 06:19:10,0
2020-06-21 06:19:10,0
2020-06-21 15:04:42,0
2020-06-21 15:04:42,0
2020-06-21 17:03:49,0
2020-06-22 05:12:35,0
2020-06-22 05:12:35,0
2020-06-22 12:22:01,0
2020-06-22 19:21:27,1
2020-06-22 19:30:28,0
2020-06-22 19:30:28,0
2020-06-23 05:02:03,1
2020-06-23 05:12:03,0
2020-06-23 05:12:03,0
2020-06-23 15:05:40,1
2020-06-23 15:14:41,0
2020-06-23 15:14:41,0
2020-06-24 05:02:32,1
2020-06-24 05:13:32,0
2020-06-24 05:13:32,0
2020-06-24 16:09:13,0
2020-06-24 16:09:13,0
2020-06-24 18:57:23,0
2020-06-25 05:02:01,1
2020-06-25 05:11:01,0
2020-06-25 05:11:01,0
2020-06-25 17:46:48,1
2020-06-25 17:55:49,0
2020-06-25 17:55:49,0
2020-06-26 05:02:30,1
2020-06-26 05:12:31,0
2020-06-26 05:12:31,0
2020-06-26 17:34:17,0
2020-06-26 17:34:18,0
2020-06-26 22:12:35,0
2020-06-28 06:02:35,1
2020-06-28 06:13:35,0
2020-06-28 06:13:36,0
2020-06-28 21:37:34,1
2020-06-28 21:46:34,0
2020-06-28 21:46:34,0
2020-06-29 08:18:14,0
2020-06-29 08:18:14,0
2020-06-29 13:06:31,0
2020-06-29 20:06:58,1
2020-06-29 20:14:58,0
2020-06-29 20:14:58,0
2020-06-30 08:21:43,1
2020-06-30 08:30:44,0
2020-06-30 08:30:44,0
2020-07-01 05:14:01,0
2020-07-01 05:14:01,0
2020-07-01 08:56:15,0
2020-07-01 19:48:56,1
2020-07-01 19:57:57,0
2020-07-01 19:57:57,0
2020-07-02 08:30:44,1
2020-07-02 08:41:44,0
2020-07-02 08:41:44,0
2020-07-02 15:38:34,1
2020-07-02 15:46:34,0
2020-07-02 15:46:34,0
2020-07-03 05:11:24,0
2020-07-03 05:11:24,0
2020-07-03 11:16:46,0
2020-07-03 20:49:22,0
2020-07-03 20:49:22,0
2020-07-03 22:10:27,0
2020-07-04 12:43:21,1
2020-07-04 12:51:21,0
2020-07-04 12:51:22,0
2020-07-05 06:13:26,0
2020-07-05 06:13:26,0
2020-07-05 08:43:36,0
2020-07-05 18:11:11,0
2020-07-05 18:11:11,0
2020-07-05 18:37:13,0
2020-07-06 08:17:03,1
2020-07-06 08:27:04,0
2020-07-06 08:27:04,0
2020-07-06 16:50:35,1
2020-07-06 16:58:36,0
2020-07-06 16:58:36,0
2020-07-07 05:13:21,0
2020-07-07 05:13:21,0
2020-07-07 11:59:47,0
2020-07-07 18:21:11,1
2020-07-07 18:29:11,0
2020-07-07 18:29:11,0
2020-07-08 07:26:00,1
2020-07-08 07:35:00,0
2020-07-08 07:35:00,0
2020-07-08 17:08:36,0
2020-07-08 17:08:36,0
2020-07-08 18:52:42,0
2020-07-09 08:26:33,1
2020-07-09 08:35:34,0
2020-07-09 08:35:34,0
2020-07-09 17:36:07,0
2020-07-09 17:36:07,0
2020-07-09 19:03:13,0
2020-07-10 05:01:50,1
2020-07-10 05:10:50,0
