"Time","Production chauffage"
2020-11-21 05:00:57,0
2020-11-21 05:00:57,0
2020-11-21 05:13:58,0
2020-11-21 07:00:05,0
2020-11-21 07:00:05,0
2020-11-21 07:10:05,0
2020-11-21 09:00:12,0
2020-11-21 09:00:12,0
2020-11-21 09:14:13,0
2020-11-21 20:12:54,1
2020-11-21 20:12:54,1
2020-11-21 23:57:08,0
2020-11-21 23:57:08,0
2020-11-22 00:32:10,0
2020-11-22 01:12:13,0
2020-11-22 01:12:13,0
2020-11-22 01:31:14,0
2020-11-22 03:24:21,0
2020-11-22 03:24:21,0
2020-11-22 03:46:22,0
2020-11-22 05:15:27,0
2020-11-22 05:15:27,0
2020-11-22 05:31:28,0
2020-11-22 07:43:44,0
2020-11-22 07:43:44,0
2020-11-22 08:35:40,0
2020-11-22 09:42:44,0
2020-11-22 09:42:44,0
2020-11-22 09:58:45,0
2020-11-22 11:02:49,0
2020-11-22 11:02:49,0
2020-11-22 11:28:51,0
2020-11-22 20:37:25,1
2020-11-22 20:37:25,1
2020-11-23 00:37:40,0
2020-11-23 00:37:40,0
2020-11-23 00:43:41,1
2020-11-23 01:07:42,0
2020-11-23 01:07:42,0
2020-11-23 01:23:43,0
2020-11-23 03:23:51,0
2020-11-23 03:23:51,0
2020-11-23 03:41:52,0
2020-11-23 05:17:58,1
2020-11-23 06:11:01,0
2020-11-23 06:11:01,0
2020-11-23 07:09:05,0
2020-11-23 07:09:05,0
2020-11-23 08:12:09,0
2020-11-23 09:45:14,0
2020-11-23 09:45:14,0
2020-11-23 10:03:15,0
2020-11-23 11:14:20,0
2020-11-23 11:14:20,0
2020-11-23 11:26:20,0
2020-11-23 13:27:28,0
2020-11-23 13:27:28,0
2020-11-23 14:00:30,0
2020-11-23 15:10:34,1
2020-11-23 15:13:34,0
2020-11-23 15:13:34,0
2020-11-23 21:07:56,1
2020-11-23 22:43:01,0
2020-11-23 22:43:01,0
2020-11-23 23:31:04,0
2020-11-23 23:31:05,0
2020-11-23 23:43:05,0
2020-11-24 01:05:10,0
2020-11-24 01:05:10,0
2020-11-24 01:15:11,0
2020-11-24 03:00:17,0
2020-11-24 03:00:17,0
2020-11-24 03:10:18,0
2020-11-24 05:02:25,0
2020-11-24 05:02:25,0
2020-11-24 05:50:27,0
2020-11-24 07:13:32,0
2020-11-24 07:13:32,0
2020-11-24 07:22:33,0
2020-11-24 09:02:39,0
2020-11-24 09:02:40,0
2020-11-24 09:18:40,0
2020-11-24 16:26:07,0
2020-11-24 16:26:07,0
2020-11-24 16:47:08,0
2020-11-24 17:08:09,0
2020-11-24 17:08:09,0
2020-11-24 17:15:10,0
2020-11-24 19:04:16,0
2020-11-24 19:04:16,0
2020-11-24 19:14:17,0
2020-11-24 21:01:23,0
2020-11-24 21:01:23,0
2020-11-24 21:13:24,0
2020-11-24 23:13:31,0
2020-11-24 23:13:31,0
2020-11-24 23:21:31,0
2020-11-25 01:05:38,0
2020-11-25 01:05:38,0
2020-11-25 01:21:39,0
2020-11-25 03:04:45,0
2020-11-25 03:04:45,0
2020-11-25 03:17:46,0
2020-11-25 05:01:52,0
2020-11-25 05:01:52,0
2020-11-25 05:32:54,0
2020-11-25 07:18:00,0
2020-11-25 07:18:00,0
2020-11-25 07:27:01,0
2020-11-25 09:00:07,0
2020-11-25 09:00:07,0
2020-11-25 09:14:08,0
2020-11-25 14:16:26,0
2020-11-25 14:16:26,0
2020-11-25 14:49:28,0
2020-11-25 15:10:30,0
2020-11-25 15:10:30,0
2020-11-25 15:20:30,0
2020-11-25 22:39:57,0
2020-11-25 22:39:57,0
2020-11-25 22:53:58,0
2020-11-25 23:13:59,0
2020-11-25 23:13:59,0
2020-11-25 23:27:00,0
2020-11-26 01:04:06,0
2020-11-26 01:04:06,0
2020-11-26 01:14:06,0
2020-11-26 03:09:13,0
2020-11-26 03:09:13,0
2020-11-26 03:21:14,0
2020-11-26 05:27:22,0
2020-11-26 05:27:22,0
2020-11-26 05:39:22,0
2020-11-26 07:00:27,0
2020-11-26 07:00:27,0
2020-11-26 07:15:28,0
2020-11-26 09:32:36,0
2020-11-26 09:32:36,0
2020-11-26 09:47:37,0
2020-11-26 14:55:56,1
2020-11-26 14:55:56,1
2020-11-26 15:21:58,0
2020-11-26 15:21:58,0
2020-11-26 15:40:59,0
2020-11-26 17:00:03,0
2020-11-26 17:00:03,0
2020-11-26 17:17:05,0
2020-11-26 19:00:11,0
2020-11-26 19:00:11,0
2020-11-26 19:16:12,0
2020-11-26 21:13:19,0
2020-11-26 21:13:19,0
2020-11-26 21:22:20,0
2020-11-26 23:06:26,0
2020-11-26 23:06:26,0
2020-11-26 23:19:27,0
2020-11-27 01:01:33,0
2020-11-27 01:01:33,0
2020-11-27 01:15:34,0
2020-11-27 03:05:41,0
2020-11-27 03:05:41,0
2020-11-27 03:19:41,0
2020-11-27 06:01:52,0
2020-11-27 06:01:52,0
2020-11-27 06:15:52,0
2020-11-27 07:18:57,0
2020-11-27 07:18:57,0
2020-11-27 07:31:57,0
2020-11-27 09:24:04,0
2020-11-27 09:24:04,0
2020-11-27 09:51:06,0
2020-11-27 11:14:11,0
2020-11-27 11:14:11,0
2020-11-27 11:24:12,0
2020-11-27 13:14:18,0
2020-11-27 13:14:18,0
2020-11-27 13:24:19,0
2020-11-27 20:50:46,1
2020-11-27 20:50:46,1
2020-11-27 22:02:51,0
2020-11-27 22:02:51,0
2020-11-27 22:28:52,0
2020-11-27 23:00:54,0
2020-11-27 23:00:54,0
2020-11-27 23:14:55,0
2020-11-28 01:23:03,0
2020-11-28 01:23:03,0
2020-11-28 01:36:03,0
2020-11-28 03:04:09,0
2020-11-28 03:04:09,0
2020-11-28 03:18:10,0
2020-11-28 05:06:16,0
2020-11-28 05:06:16,0
2020-11-28 05:15:17,0
2020-11-28 07:09:24,0
2020-11-28 07:09:24,0
2020-11-28 07:22:24,0
2020-11-28 09:17:31,0
2020-11-28 09:17:31,0
2020-11-28 09:26:32,0
2020-11-28 11:08:38,0
2020-11-28 11:08:38,0
2020-11-28 11:18:39,0
2020-11-28 13:13:46,0
2020-11-28 13:13:46,0
2020-11-28 13:30:46,0
2020-11-28 20:30:12,1
2020-11-28 20:30:12,1
2020-11-28 21:45:16,0
2020-11-28 21:45:16,0
2020-11-28 22:00:17,0
2020-11-28 23:12:51,0
2020-11-28 23:12:51,0
2020-11-28 23:24:52,0
2020-11-29 01:06:58,0
2020-11-29 01:06:58,0
2020-11-29 01:19:59,0
2020-11-29 03:08:05,0
2020-11-29 03:08:05,0
2020-11-29 03:18:06,0
2020-11-29 05:07:13,0
2020-11-29 05:07:13,0
2020-11-29 05:17:13,0
2020-11-29 07:08:20,0
2020-11-29 07:08:20,0
2020-11-29 07:20:21,0
2020-11-29 09:06:27,0
2020-11-29 09:06:27,0
2020-11-29 09:26:28,0
2020-11-29 14:29:46,1
2020-11-29 14:29:46,1
2020-11-29 15:25:50,0
2020-11-29 15:25:50,0
2020-11-29 15:34:50,0
2020-11-29 17:04:56,0
2020-11-29 17:04:56,0
2020-11-29 17:21:57,0
2020-11-29 19:05:03,0
2020-11-29 19:05:03,0
2020-11-29 19:13:04,0
2020-11-29 21:00:10,0
2020-11-29 21:00:10,0
2020-11-29 21:28:12,0
2020-11-29 23:08:18,0
2020-11-29 23:08:18,0
2020-11-29 23:18:18,0
2020-11-30 01:10:25,0
2020-11-30 01:10:25,0
2020-11-30 01:18:26,0
2020-11-30 03:05:32,0
2020-11-30 03:05:32,0
2020-11-30 03:16:33,0
2020-11-30 05:02:39,0
2020-11-30 05:02:39,0
2020-11-30 05:41:41,0
2020-11-30 07:10:47,0
2020-11-30 07:10:47,0
2020-11-30 07:21:48,0
2020-11-30 09:02:54,0
2020-11-30 09:02:54,0
2020-11-30 09:20:55,0
2020-11-30 11:00:01,1
2020-11-30 11:02:01,0
2020-11-30 11:02:01,0
2020-11-30 15:31:17,0
2020-11-30 15:31:17,0
2020-11-30 15:45:18,0
2020-11-30 17:15:24,0
2020-11-30 17:15:24,0
2020-11-30 17:25:24,0
2020-11-30 19:00:30,0
2020-11-30 19:00:30,0
2020-11-30 19:10:31,0
2020-11-30 21:06:38,0
2020-11-30 21:06:38,0
2020-11-30 21:16:38,0
2020-11-30 23:03:45,0
2020-11-30 23:03:45,0
2020-11-30 23:21:46,0
2020-12-01 01:06:52,0
2020-12-01 01:06:52,0
2020-12-01 01:17:53,0
2020-12-01 03:05:59,0
2020-12-01 03:05:59,0
2020-12-01 03:16:00,0
2020-12-01 05:02:06,0
2020-12-01 05:02:06,0
2020-12-01 06:00:10,0
2020-12-01 07:18:14,0
2020-12-01 07:18:14,0
2020-12-01 07:36:15,0
2020-12-01 09:00:21,0
2020-12-01 09:00:21,0
2020-12-01 09:14:22,0
2020-12-01 11:07:28,0
2020-12-01 11:07:29,0
2020-12-01 11:20:29,0
2020-12-01 13:04:36,0
2020-12-01 13:04:36,0
2020-12-01 13:14:37,0
2020-12-01 21:11:06,0
2020-12-01 21:11:06,0
2020-12-01 22:42:12,0
2020-12-01 23:37:15,0
2020-12-01 23:37:15,0
2020-12-02 00:07:17,0
2020-12-02 01:15:21,0
2020-12-02 01:15:21,0
2020-12-02 01:29:22,0
2020-12-02 03:07:28,0
2020-12-02 03:07:28,0
2020-12-02 03:36:29,0
2020-12-02 05:48:38,0
2020-12-02 05:48:38,0
2020-12-02 06:04:38,0
2020-12-02 07:12:42,0
2020-12-02 07:12:42,0
2020-12-02 07:20:43,0
2020-12-02 09:53:52,0
2020-12-02 09:53:52,0
2020-12-02 10:22:54,0
2020-12-02 11:10:57,0
2020-12-02 11:10:57,0
2020-12-02 11:22:57,0
2020-12-02 17:30:19,1
2020-12-02 17:30:19,1
2020-12-02 19:08:25,0
2020-12-02 19:08:25,0
2020-12-02 19:35:27,0
2020-12-02 21:11:33,0
2020-12-02 21:11:33,0
2020-12-02 21:24:34,0
2020-12-02 23:10:40,0
2020-12-02 23:10:40,0
2020-12-02 23:28:41,0
2020-12-03 01:11:47,0
2020-12-03 01:11:47,0
2020-12-03 01:33:49,0
2020-12-03 03:12:55,0
2020-12-03 03:12:55,0
2020-12-03 03:33:56,0
2020-12-03 05:02:02,0
2020-12-03 05:02:02,0
2020-12-03 05:31:03,0
2020-12-03 07:04:09,0
2020-12-03 07:04:09,0
2020-12-03 07:11:10,0
2020-12-03 09:08:17,0
2020-12-03 09:08:17,0
2020-12-03 09:52:20,0
2020-12-03 11:00:24,0
2020-12-03 11:00:24,0
2020-12-03 11:08:24,0
2020-12-03 18:10:49,0
2020-12-03 18:10:49,0
2020-12-03 18:44:51,0
2020-12-03 19:11:53,0
2020-12-03 19:11:53,0
2020-12-03 19:19:53,0
2020-12-03 21:08:00,0
2020-12-03 21:08:00,0
2020-12-03 21:22:01,0
2020-12-03 23:07:07,0
2020-12-03 23:07:07,0
2020-12-03 23:19:08,0
2020-12-04 01:01:14,0
2020-12-04 01:01:14,0
2020-12-04 01:10:14,0
2020-12-04 03:09:21,0
2020-12-04 03:09:22,0
2020-12-04 03:20:22,0
2020-12-04 05:02:28,0
2020-12-04 05:02:28,0
2020-12-04 05:39:30,0
2020-12-04 07:05:36,0
2020-12-04 07:05:36,0
